STRUCT_ID,AREA_SQ_FT,SOURCE,MAPPING_METHOD,PARCEL_LOC_ID,PARCEL_POLY_TYPE,PARCEL_MAP_NO,PARCEL_TOWN_ID,LOCAL_ID,OFFICIAL_PAR_ID
230142_899664,3419.3099599,City of Boston,OFFICIAL_LOCAL_ID,F_755065_2951638,FEE,21.0,35.0,Bos_2101473000_B0,2101473000.0
230346_899812,1978.33941697,City of Boston,OFFICIAL_LOCAL_ID,F_755732_2952122,FEE,21.0,35.0,Bos_2101491000_B0,2101491000.0
230426_900146,9820.94278955,City of Boston,OFFICIAL_LOCAL_ID,F_756009_2953236,FEE,21.0,35.0,Bos_2100837020_B0,2100837020.0
229031_899503,909.72459234,City of Boston,OFFICIAL_LOCAL_ID,F_751427_2951102,FEE,21.0,35.0,Bos_2101880000_B0,2101880000.0
227065_899679,1428.95594726,City of Boston,OFFICIAL_LOCAL_ID,F_744964_2951686,FEE,22.0,35.0,Bos_2204565002_B0,2204565002.0
227240_899656,1116.00681608,City of Boston,OFFICIAL_LOCAL_ID,F_745538_2951654,FEE,22.0,35.0,Bos_2204565021_B0,2204565021.0
227418_899774,1227.46485186,City of Boston,OFFICIAL_LOCAL_ID,F_746119_2952012,FEE,22.0,35.0,Bos_2204626000_B0,2204626000.0
230643_900487,1552.66997437,City of Boston,OFFICIAL_LOCAL_ID,F_756695_2954343,FEE,21.0,35.0,Bos_2100607000_B0,2100607000.0
230359_900361,3026.56703626,City of Boston,OFFICIAL_LOCAL_ID,F_755769_2953932,FEE,21.0,35.0,Bos_2100638000_B0,2100638000.0
230162_900043,2040.88431549,City of Boston,OFFICIAL_LOCAL_ID,F_755130_2952892,FEE,21.0,35.0,Bos_2100926000_B0,2100926000.0
230125_900022,585.27058848,City of Boston,OFFICIAL_LOCAL_ID,F_754985_2952807,FEE,21.0,35.0,Bos_2100981000_B0,2100981000.0
230015_899948,1272.66755873,City of Boston,OFFICIAL_LOCAL_ID,F_754644_2952577,FEE,21.0,35.0,Bos_2100996000_B0,2100996000.0
229568_899356,5432.14197079,City of Boston,OFFICIAL_LOCAL_ID,F_753171_2950630,FEE,21.0,35.0,Bos_2101741000_B0,2101741000.0
229714_900455,452.12400086,City of Boston,OFFICIAL_LOCAL_ID,,,,,Bos_2201880000_B0,2201880000.0
229380_900574,926.80751752,City of Boston,OFFICIAL_LOCAL_ID,F_752562_2954645,FEE,22.0,35.0,Bos_2201914000_B0,2201914000.0
229168_900363,1561.4709382,City of Boston,OFFICIAL_LOCAL_ID,F_751855_2953937,FEE,22.0,35.0,Bos_2201954000_B0,2201954000.0
229334_900642,1972.7765221,City of Boston,OFFICIAL_LOCAL_ID,F_752405_2954872,FEE,22.0,35.0,Bos_2201898000_B0,2201898000.0
227494_900546,1121.1229289,City of Boston,OFFICIAL_LOCAL_ID,F_746376_2954548,FEE,22.0,35.0,Bos_2203965000_B0,2203965000.0
227811_900162,227.23054104,City of Boston,OFFICIAL_LOCAL_ID,F_747449_2953265,FEE,22.0,35.0,Bos_2203978000_B1,2203978000.0
227782_900057,1208.10900421,City of Boston,OFFICIAL_LOCAL_ID,F_747319_2952930,FEE,22.0,35.0,Bos_2204006000_B0,2204006000.0
228244_900001,961.87426333,City of Boston,OFFICIAL_LOCAL_ID,F_748818_2952749,FEE,22.0,35.0,Bos_2204192000_B0,2204192000.0
228201_900038,1717.22198015,City of Boston,OFFICIAL_LOCAL_ID,F_748710_2952865,FEE,22.0,35.0,Bos_2204207000_B0,2204207000.0
228205_899938,1334.37034986,City of Boston,OFFICIAL_LOCAL_ID,F_748715_2952543,FEE,22.0,35.0,Bos_2204201000_B0,2204201000.0
227632_899960,1405.46721073,City of Boston,OFFICIAL_LOCAL_ID,F_746803_2952592,FEE,22.0,35.0,Bos_2204806001_B0,2204806001.0
227342_899940,1139.32499107,City of Boston,OFFICIAL_LOCAL_ID,F_745885_2952543,FEE,22.0,35.0,Bos_2204763000_B0,2204763000.0
230516_900534,2043.81881988,City of Boston,OFFICIAL_LOCAL_ID,F_756279_2954503,FEE,21.0,35.0,Bos_2100521000_B0,2100521000.0
230811_900363,1558.11336478,City of Boston,OFFICIAL_LOCAL_ID,F_757247_2953936,FEE,21.0,35.0,Bos_2100579000_B0,2100579000.0
230626_900489,1590.27249045,City of Boston,OFFICIAL_LOCAL_ID,F_756640_2954350,FEE,21.0,35.0,Bos_2100605000_B0,2100605000.0
227317_899891,677.45656926,City of Boston,OFFICIAL_LOCAL_ID,F_745733_2952385,FEE,22.0,35.0,Bos_2204658000_B1,2204658000.0
227874_899863,1948.32656784,City of Boston,OFFICIAL_LOCAL_ID,F_747609_2952288,FEE,22.0,35.0,Bos_2204678000_B0,2204678000.0
228637_899349,1573.34085351,City of Boston,OFFICIAL_LOCAL_ID,F_750113_2950593,FEE,21.0,35.0,Bos_2102557000_B0,2102557000.0
227885_899735,2017.88879315,City of Boston,OFFICIAL_LOCAL_ID,F_747635_2951879,FEE,22.0,35.0,Bos_2204703000_B0,2204703000.0
228230_900357,1691.024896,City of Boston,OFFICIAL_LOCAL_ID,F_748785_2953908,FEE,22.0,35.0,Bos_2204256000_B0,2204256000.0
228745_899130,1989.35407896,City of Boston,OFFICIAL_LOCAL_ID,F_750471_2949885,FEE,21.0,35.0,Bos_2102668000_B0,2102668000.0
227565_899021,4912.66924662,City of Boston,OFFICIAL_LOCAL_ID,F_746624_2949383,FEE,22.0,35.0,Bos_2205268040_B0,2205268040.0
228364_900339,1321.80620766,City of Boston,OFFICIAL_LOCAL_ID,F_749230_2953850,FEE,22.0,35.0,Bos_2204265000_B0,2204265000.0
228871_899689,1231.81136725,City of Boston,OFFICIAL_LOCAL_ID,,,,,Bos_2205391000_B0,2205391000.0
229892_900695,842.57242878,City of Boston,OFFICIAL_LOCAL_ID,F_754215_2955036,FEE,22.0,35.0,Bos_2201723015_B0,2201723015.0
229888_900684,856.45946111,City of Boston,OFFICIAL_LOCAL_ID,F_754200_2955001,FEE,22.0,35.0,Bos_2201724000_B0,2201724000.0
229777_899341,609.1462016,City of Boston,OFFICIAL_LOCAL_ID,F_753887_2950610,FEE,21.0,35.0,Bos_2101704000_B1,2101704000.0
228366_900275,1085.19476291,City of Boston,OFFICIAL_LOCAL_ID,F_749227_2953640,FEE,22.0,35.0,Bos_2204230000_B0,2204230000.0
227863_900169,1783.87800914,City of Boston,OFFICIAL_LOCAL_ID,F_747590_2953300,FEE,22.0,35.0,Bos_2204030000_B0,2204030000.0
227998_899990,1514.71131739,City of Boston,OFFICIAL_LOCAL_ID,F_748039_2952715,FEE,22.0,35.0,Bos_2204113000_B0,2204113000.0
228139_899914,4888.67766031,City of Boston,OFFICIAL_LOCAL_ID,F_748478_2952473,FEE,22.0,35.0,Bos_2204131000_B0,2204131000.0
228394_900121,1674.42864775,City of Boston,OFFICIAL_LOCAL_ID,F_749295_2953145,FEE,22.0,35.0,Bos_2204174000_B0,2204174000.0
228228_900128,1457.98030886,City of Boston,OFFICIAL_LOCAL_ID,F_748777_2953190,FEE,22.0,35.0,Bos_2204187000_B0,2204187000.0
229804_900494,921.60082801,City of Boston,OFFICIAL_LOCAL_ID,F_753949_2954350,FEE,22.0,35.0,Bos_2201757000_B0,2201757000.0
229881_900612,974.55633145,City of Boston,OFFICIAL_LOCAL_ID,F_754221_2954745,FEE,22.0,35.0,Bos_2201789000_B0,2201789000.0
230061_901369,928.96509974,City of Boston,OFFICIAL_LOCAL_ID,F_754779_2957234,FEE,22.0,35.0,Bos_2201039000_B0,2201039000.0
230310_900987,1468.4889409,City of Boston,OFFICIAL_LOCAL_ID,F_755604_2955991,FEE,22.0,35.0,Bos_2201395000_B0,2201395000.0
230446_901108,1624.16399195,City of Boston,OFFICIAL_LOCAL_ID,F_756068_2956356,FEE,22.0,35.0,Bos_2201410000_B0,2201410000.0
230427_901048,1316.47907605,City of Boston,OFFICIAL_LOCAL_ID,F_755987_2956191,FEE,22.0,35.0,Bos_2201427000_B0,2201427000.0
230026_900160,1744.26943589,City of Boston,OFFICIAL_LOCAL_ID,F_754694_2953267,FEE,21.0,35.0,Bos_2100940000_B0,2100940000.0
230073_900177,2040.29692149,City of Boston,OFFICIAL_LOCAL_ID,F_754846_2953320,FEE,21.0,35.0,Bos_2100944000_B0,2100944000.0
230110_900323,3376.56760388,City of Boston,OFFICIAL_LOCAL_ID,F_754956_2953798,FEE,21.0,35.0,Bos_2100952000_B0,2100952000.0
229926_899930,5092.27196872,City of Boston,OFFICIAL_LOCAL_ID,F_754355_2952525,FEE,21.0,35.0,Bos_2101008000_B0,2101008000.0
230183_899963,2252.60196584,City of Boston,OFFICIAL_LOCAL_ID,F_755192_2952629,FEE,21.0,35.0,Bos_2101028000_B0,2101028000.0
230104_899938,3026.20581903,City of Boston,OFFICIAL_LOCAL_ID,F_754933_2952545,FEE,21.0,35.0,Bos_2101044000_B0,2101044000.0
230116_899946,2996.97379657,City of Boston,OFFICIAL_LOCAL_ID,F_754974_2952572,FEE,21.0,35.0,Bos_2101045000_B0,2101045000.0
228162_900643,736.89747241,City of Boston,OFFICIAL_LOCAL_ID,F_748551_2954850,FEE,22.0,35.0,Bos_2202841000_B0,2202841000.0
230197_900463,1636.73702538,City of Boston,OFFICIAL_LOCAL_ID,F_755242_2954267,FEE,21.0,35.0,Bos_2100726000_B0,2100726000.0
228259_898855,11722.66324738,City of Boston,OFFICIAL_LOCAL_ID,F_748905_2949006,FEE,21.0,35.0,Bos_2102480000_B0,2102480000.0
228509_898955,3062.5495713,City of Boston,OFFICIAL_LOCAL_ID,F_749677_2949324,FEE,21.0,35.0,Bos_2102518000_B0,2102518000.0
228612_898820,1783.16046097,City of Boston,OFFICIAL_LOCAL_ID,F_750039_2948879,FEE,21.0,35.0,Bos_2102535000_B0,2102535000.0
228598_899283,7043.74051703,City of Boston,OFFICIAL_LOCAL_ID,F_750000_2950397,FEE,21.0,35.0,Bos_2102552000_B0,2102552000.0
228718_899301,1531.54742103,City of Boston,OFFICIAL_LOCAL_ID,F_750368_2950438,FEE,21.0,35.0,Bos_2102562000_B0,2102562000.0
228793_899296,2518.64775121,City of Boston,OFFICIAL_LOCAL_ID,F_750644_2950437,FEE,21.0,35.0,Bos_2102676000_B0,2102676000.0
228074_899160,1544.55063555,City of Boston,OFFICIAL_LOCAL_ID,F_748269_2949990,FEE,22.0,35.0,Bos_2205277000_B0,2205277000.0
228071_899035,1805.94411384,City of Boston,OFFICIAL_LOCAL_ID,F_748267_2949584,FEE,22.0,35.0,Bos_2205278000_B0,2205278000.0
228042_899047,1832.17529045,City of Boston,OFFICIAL_LOCAL_ID,F_748184_2949618,FEE,22.0,35.0,Bos_2205293000_B0,2205293000.0
227969_899035,1686.11162215,City of Boston,OFFICIAL_LOCAL_ID,F_747933_2949586,FEE,22.0,35.0,Bos_2205309000_B0,2205309000.0
227548_899283,1733.2000493,City of Boston,OFFICIAL_LOCAL_ID,F_746559_2950332,FEE,22.0,35.0,Bos_2205555000_B0,2205555000.0
228038_899156,1811.31423381,City of Boston,OFFICIAL_LOCAL_ID,F_748158_2949970,FEE,22.0,35.0,Bos_2205271000_B0,2205271000.0
227524_899961,1668.47652441,City of Boston,OFFICIAL_LOCAL_ID,F_746472_2952642,FEE,22.0,35.0,Bos_2204823000_B0,2204823000.0
228418_899700,1273.34829455,City of Boston,OFFICIAL_LOCAL_ID,F_749406_2951759,FEE,22.0,35.0,Bos_2204865000_B0,2204865000.0
228325_899692,842.9486051,City of Boston,OFFICIAL_LOCAL_ID,F_749088_2951742,FEE,22.0,35.0,Bos_2204879000_B0,2204879000.0
227444_898521,111882.4285973,City of Boston,OFFICIAL_LOCAL_ID,,,,,Bos_2102473001_B1,2102473001.0
228447_899850,1840.42806714,City of Boston,OFFICIAL_LOCAL_ID,F_749502_2952252,FEE,22.0,35.0,Bos_2204896000_B0,2204896000.0
228378_899650,1907.02363029,City of Boston,OFFICIAL_LOCAL_ID,F_749268_2951545,FEE,22.0,35.0,Bos_2204917000_B0,2204917000.0
227444_899992,1624.68672951,City of Boston,OFFICIAL_LOCAL_ID,F_746206_2952732,FEE,22.0,35.0,Bos_2204830000_B0,2204830000.0
228258_899720,1279.76140753,City of Boston,OFFICIAL_LOCAL_ID,F_748830_2951840,FEE,22.0,35.0,Bos_2204845000_B1,2204845000.0
229661_899267,14530.42221916,City of Boston,OFFICIAL_LOCAL_ID,F_753458_2950325,FEE,21.0,35.0,Bos_2101707500_B0,2101707500.0
229891_899711,2079.19139614,City of Boston,OFFICIAL_LOCAL_ID,F_754235_2951800,FEE,21.0,35.0,Bos_2101426000_B0,2101426000.0
229841_899774,1826.56320041,City of Boston,OFFICIAL_LOCAL_ID,F_754092_2951997,FEE,21.0,35.0,Bos_2101433000_B0,2101433000.0
230453_899881,1993.82290845,City of Boston,OFFICIAL_LOCAL_ID,F_756088_2952337,FEE,21.0,35.0,Bos_2101506000_B0,2101506000.0
230828_900093,2624.85069522,City of Boston,OFFICIAL_LOCAL_ID,,,,,Bos_2101586000_B0,2101586000.0
229875_899528,1618.00700471,City of Boston,OFFICIAL_LOCAL_ID,F_754194_2951194,FEE,21.0,35.0,Bos_2101650000_B0,2101650000.0
232487_899665,4017.91300497,City of Boston,OFFICIAL_LOCAL_ID,F_762740_2951663,FEE,21.0,35.0,Bos_2100220000_B0,2100220000.0
232439_899804,9220.32032298,City of Boston,OFFICIAL_LOCAL_ID,F_762628_2952089,FEE,21.0,35.0,Bos_2100257000_B0,2100257000.0
232579_899797,1423.05561103,City of Boston,OFFICIAL_LOCAL_ID,F_763054_2952083,FEE,21.0,35.0,Bos_2100259000_B0,2100259000.0
227522_899124,2645.06900349,City of Boston,OFFICIAL_LOCAL_ID,F_746469_2949863,FEE,22.0,35.0,Bos_2205602000_B0,2205602000.0
227496_899125,1799.04070381,City of Boston,OFFICIAL_LOCAL_ID,F_746391_2949892,FEE,22.0,35.0,Bos_2205603000_B0,2205603000.0
227460_899071,1329.52735289,City of Boston,OFFICIAL_LOCAL_ID,F_746277_2949691,FEE,22.0,35.0,Bos_2205656000_B0,2205656000.0
227992_899209,1244.94806038,City of Boston,OFFICIAL_LOCAL_ID,F_747985_2950174,FEE,22.0,35.0,Bos_2205248000_B0,2205248000.0
227633_899361,1231.55029614,City of Boston,OFFICIAL_LOCAL_ID,F_746826_2950643,FEE,22.0,35.0,Bos_2205562000_B0,2205562000.0
227448_899209,1288.67778381,City of Boston,OFFICIAL_LOCAL_ID,F_746218_2950165,FEE,22.0,35.0,Bos_2205592000_B0,2205592000.0
226946_900349,2411.93394145,City of Boston,OFFICIAL_LOCAL_ID,F_744580_2953914,FEE,22.0,35.0,Bos_2203558000_B0,2203558000.0
227026_900472,1617.06318649,City of Boston,OFFICIAL_LOCAL_ID,F_744857_2954282,FEE,22.0,35.0,Bos_2203572000_B0,2203572000.0
229703_900239,1680.64474409,City of Boston,OFFICIAL_LOCAL_ID,F_753614_2953526,FEE,21.0,35.0,Bos_2101128000_B0,2101128000.0
229736_900234,1799.46521244,City of Boston,OFFICIAL_LOCAL_ID,F_753729_2953515,FEE,21.0,35.0,Bos_2101146000_B0,2101146000.0
230029_900252,1427.68596809,City of Boston,OFFICIAL_LOCAL_ID,F_754681_2953578,FEE,21.0,35.0,Bos_2101169000_B0,2101169000.0
229951_900183,654.40929523,City of Boston,OFFICIAL_LOCAL_ID,F_754422_2953343,FEE,21.0,35.0,Bos_2101174003_B0,2101174003.0
229568_900174,1616.46684562,City of Boston,OFFICIAL_LOCAL_ID,F_753178_2953343,FEE,21.0,35.0,Bos_2101232000_B0,2101232000.0
227346_899150,1415.09504726,City of Boston,OFFICIAL_LOCAL_ID,F_745881_2949958,FEE,22.0,35.0,Bos_2205612000_B0,2205612000.0
227494_899033,1539.96216746,City of Boston,OFFICIAL_LOCAL_ID,F_746380_2949565,FEE,22.0,35.0,Bos_2205662020_B0,2205662020.0
228515_900358,281.90839732,City of Boston,OFFICIAL_LOCAL_ID,F_749732_2953957,FEE,22.0,35.0,Bos_2202513000_B1,2202513000.0
228536_900473,1125.78594829,City of Boston,OFFICIAL_LOCAL_ID,F_749800_2954322,FEE,22.0,35.0,Bos_2202528000_B0,2202528000.0
228774_900482,534.76784346,City of Boston,OFFICIAL_LOCAL_ID,F_750529_2954330,FEE,22.0,35.0,Bos_2202570000_B1,2202570000.0
228662_900464,1180.81257571,City of Boston,OFFICIAL_LOCAL_ID,F_750205_2954262,FEE,22.0,35.0,Bos_2202572008_B0,2202572008.0
228390_900580,1729.89522742,City of Boston,OFFICIAL_LOCAL_ID,F_749317_2954661,FEE,22.0,35.0,Bos_2202589000_B0,2202589000.0
228772_900616,6749.71228882,City of Boston,OFFICIAL_LOCAL_ID,F_750529_2954751,FEE,22.0,35.0,Bos_2202611000_B0,2202611000.0
228616_900755,7362.84298415,City of Boston,OFFICIAL_LOCAL_ID,F_750105_2955036,FEE,22.0,35.0,Bos_2202616000_B6,2202616000.0
228719_900336,2048.52909221,City of Boston,OFFICIAL_LOCAL_ID,F_750344_2953871,FEE,22.0,35.0,Bos_2202575000_B0,2202575000.0
232401_899791,5466.32363354,City of Boston,OFFICIAL_LOCAL_ID,F_762482_2952037,FEE,21.0,35.0,Bos_2100255000_B0,2100255000.0
232216_900121,46767.36968926,City of Boston,OFFICIAL_LOCAL_ID,F_762516_2953046,FEE,21.0,35.0,Bos_2100360000_B1,2100360000.0
229809_900185,1705.51970408,City of Boston,OFFICIAL_LOCAL_ID,F_753976_2953355,FEE,21.0,35.0,Bos_2101087000_B0,2101087000.0
229830_899903,4521.08418895,City of Boston,OFFICIAL_LOCAL_ID,F_754042_2952448,FEE,21.0,35.0,Bos_2101104000_B0,2101104000.0
229635_900084,1625.12612086,City of Boston,OFFICIAL_LOCAL_ID,F_753354_2953024,FEE,21.0,35.0,Bos_2101264000_B0,2101264000.0
229636_900034,3296.02759582,City of Boston,OFFICIAL_LOCAL_ID,F_753392_2952857,FEE,21.0,35.0,Bos_2101273000_B0,2101273000.0
229655_900422,4013.85874994,City of Boston,OFFICIAL_LOCAL_ID,F_753454_2954093,FEE,21.0,35.0,Bos_2101301010_B0,2101301010.0
229575_900292,1508.22390217,City of Boston,OFFICIAL_LOCAL_ID,F_753187_2953717,FEE,21.0,35.0,Bos_2101308000_B0,2101308000.0
228240_899942,1564.81481898,City of Boston,OFFICIAL_LOCAL_ID,F_748807_2952555,FEE,22.0,35.0,Bos_2204197000_B0,2204197000.0
228240_899969,1710.00036867,City of Boston,OFFICIAL_LOCAL_ID,F_748813_2952644,FEE,22.0,35.0,Bos_2204195000_B0,2204195000.0
228402_900170,1607.4761671,City of Boston,OFFICIAL_LOCAL_ID,F_749350_2953307,FEE,22.0,35.0,Bos_2204171000_B0,2204171000.0
227788_900101,1495.46407593,City of Boston,OFFICIAL_LOCAL_ID,F_747345_2953073,FEE,22.0,35.0,Bos_2204009000_B0,2204009000.0
228128_899973,909.31803786,City of Boston,OFFICIAL_LOCAL_ID,F_748452_2952657,FEE,22.0,35.0,Bos_2204133000_B0,2204133000.0
228025_899976,736.60790524,City of Boston,OFFICIAL_LOCAL_ID,F_748135_2952680,FEE,22.0,35.0,Bos_2204111000_B0,2204111000.0
227999_899027,1747.01851077,City of Boston,OFFICIAL_LOCAL_ID,F_748016_2949552,FEE,22.0,35.0,Bos_2205296000_B0,2205296000.0
230754_900158,5340.45120369,City of Boston,OFFICIAL_LOCAL_ID,F_757086_2953263,FEE,21.0,35.0,Bos_2100751000_B0,2100751000.0
228027_900579,1454.43191088,City of Boston,OFFICIAL_LOCAL_ID,F_748122_2954661,FEE,22.0,35.0,Bos_2202920000_B0,2202920000.0
229055_900096,1073.2805986,City of Boston,OFFICIAL_LOCAL_ID,F_751525_2953045,FEE,22.0,35.0,Bos_2201987000_B0,2201987000.0
232686_899732,2812.18088824,City of Boston,OFFICIAL_LOCAL_ID,F_763398_2951884,FEE,21.0,35.0,Bos_2100194000_B0,2100194000.0
227726_900277,1744.08880199,City of Boston,OFFICIAL_LOCAL_ID,F_747131_2953684,FEE,22.0,35.0,Bos_2203231000_B0,2203231000.0
229528_900323,402.14821507,City of Boston,OFFICIAL_LOCAL_ID,F_753021_2953791,FEE,21.0,35.0,Bos_2101313000_B1,2101313000.0
229564_900403,1639.86167092,City of Boston,OFFICIAL_LOCAL_ID,F_753166_2954087,FEE,21.0,35.0,Bos_2101334000_B0,2101334000.0
229473_900404,1224.52921839,City of Boston,OFFICIAL_LOCAL_ID,F_752862_2954074,FEE,21.0,35.0,Bos_2101358000_B0,2101358000.0
229194_900180,395.08164299,City of Boston,OFFICIAL_LOCAL_ID,F_751926_2953366,FEE,21.0,35.0,Bos_2101388000_B1,2101388000.0
230150_900088,2761.32261409,City of Boston,OFFICIAL_LOCAL_ID,F_755019_2953048,FEE,21.0,35.0,Bos_2100965000_B0,2100965000.0
229091_899516,1725.32773134,City of Boston,OFFICIAL_LOCAL_ID,F_751607_2951161,FEE,21.0,35.0,Bos_2101869000_B0,2101869000.0
229142_899479,2508.31881068,City of Boston,OFFICIAL_LOCAL_ID,F_751778_2951035,FEE,21.0,35.0,Bos_2101909000_B0,2101909000.0
228091_900454,1718.58075495,City of Boston,OFFICIAL_LOCAL_ID,F_748325_2954221,FEE,22.0,35.0,Bos_2203056000_B0,2203056000.0
230680_900255,6462.44630231,City of Boston,OFFICIAL_LOCAL_ID,F_756844_2953583,FEE,21.0,35.0,Bos_2100760000_B0,2100760000.0
230358_900586,2185.59429563,City of Boston,OFFICIAL_LOCAL_ID,F_755772_2954674,FEE,21.0,35.0,Bos_2100701000_B0,2100701000.0
228061_900006,2038.1912634,City of Boston,OFFICIAL_LOCAL_ID,F_748235_2952776,FEE,22.0,35.0,Bos_2204098000_B0,2204098000.0
227968_900147,1475.53132556,City of Boston,OFFICIAL_LOCAL_ID,F_747914_2953231,FEE,22.0,35.0,Bos_2204039000_B0,2204039000.0
227683_899891,2368.92658807,City of Boston,OFFICIAL_LOCAL_ID,F_747027_2952417,FEE,22.0,35.0,Bos_2204811000_B0,2204811000.0
227513_899844,1473.01149413,City of Boston,OFFICIAL_LOCAL_ID,F_746431_2952229,FEE,22.0,35.0,Bos_2204742000_B0,2204742000.0
227408_899917,1053.86974686,City of Boston,OFFICIAL_LOCAL_ID,F_746100_2952493,FEE,22.0,35.0,Bos_2204759000_B0,2204759000.0
228254_899767,1024.7289657,City of Boston,OFFICIAL_LOCAL_ID,F_748885_2951975,FEE,22.0,35.0,Bos_2204842000_B0,2204842000.0
228414_899537,401.71221231,City of Boston,OFFICIAL_LOCAL_ID,F_749424_2951224,FEE,22.0,35.0,Bos_2204929000_B1,2204929000.0
228452_899409,244.31599568,City of Boston,OFFICIAL_LOCAL_ID,F_749553_2950850,FEE,22.0,35.0,Bos_2204942000_B1,2204942000.0
230371_899934,3450.5735694,City of Boston,OFFICIAL_LOCAL_ID,F_755840_2952496,FEE,21.0,35.0,Bos_2101564000_B0,2101564000.0
227481_899205,1817.34236976,City of Boston,OFFICIAL_LOCAL_ID,F_746329_2950178,FEE,22.0,35.0,Bos_2205590000_B0,2205590000.0
227419_899137,1084.04828226,City of Boston,OFFICIAL_LOCAL_ID,F_746124_2949929,FEE,22.0,35.0,Bos_2205609000_B0,2205609000.0
227372_899146,2217.76646513,City of Boston,OFFICIAL_LOCAL_ID,F_745980_2949957,FEE,22.0,35.0,Bos_2205611000_B0,2205611000.0
228012_899061,1883.67996292,City of Boston,OFFICIAL_LOCAL_ID,F_748062_2949662,FEE,22.0,35.0,Bos_2205294000_B0,2205294000.0
227975_899053,2086.12424878,City of Boston,OFFICIAL_LOCAL_ID,F_747956_2949640,FEE,22.0,35.0,Bos_2205310000_B0,2205310000.0
227412_899210,1237.06161646,City of Boston,OFFICIAL_LOCAL_ID,F_746110_2950195,FEE,22.0,35.0,Bos_2205594000_B0,2205594000.0
227390_899105,1658.40901532,City of Boston,OFFICIAL_LOCAL_ID,,,,,Bos_2205652003_B0,2205652003.0
227496_898977,1983.03111689,City of Boston,OFFICIAL_LOCAL_ID,F_746373_2949388,FEE,22.0,35.0,Bos_2205665000_B0,2205665000.0
227821_900623,1351.62715511,City of Boston,OFFICIAL_LOCAL_ID,F_747466_2954789,FEE,22.0,35.0,Bos_2202938000_B0,2202938000.0
228096_900627,876.09634254,City of Boston,OFFICIAL_LOCAL_ID,F_748340_2954803,FEE,22.0,35.0,Bos_2202909000_B0,2202909000.0
227923_900768,1677.84584842,City of Boston,OFFICIAL_LOCAL_ID,F_747764_2955268,FEE,22.0,35.0,Bos_2202956000_B0,2202956000.0
227834_900489,1647.67753581,City of Boston,OFFICIAL_LOCAL_ID,F_747479_2954349,FEE,22.0,35.0,Bos_2202970000_B0,2202970000.0
228280_900560,1767.95366567,City of Boston,OFFICIAL_LOCAL_ID,F_748914_2954619,FEE,22.0,35.0,Bos_2202854000_B0,2202854000.0
228119_900653,1691.22204044,City of Boston,OFFICIAL_LOCAL_ID,F_748441_2954892,FEE,22.0,35.0,Bos_2202869000_B0,2202869000.0
228099_900615,925.38219707,City of Boston,OFFICIAL_LOCAL_ID,F_748351_2954765,FEE,22.0,35.0,Bos_2202910000_B0,2202910000.0
228191_900258,294.32036449,City of Boston,OFFICIAL_LOCAL_ID,F_748641_2953634,FEE,22.0,35.0,Bos_2204219000_B1,2204219000.0
228191_900153,1861.86228281,City of Boston,OFFICIAL_LOCAL_ID,F_748678_2953252,FEE,22.0,35.0,Bos_2204217000_B0,2204217000.0
228219_900099,1225.02816822,City of Boston,OFFICIAL_LOCAL_ID,F_748738_2953074,FEE,22.0,35.0,Bos_2204212000_B0,2204212000.0
228222_899997,419.59876894,City of Boston,OFFICIAL_LOCAL_ID,F_748718_2952741,FEE,22.0,35.0,Bos_2204205000_B1,2204205000.0
229645_900340,8683.66894131,City of Boston,OFFICIAL_LOCAL_ID,F_753432_2953851,FEE,21.0,35.0,Bos_2101297000_B0,2101297000.0
229499_900376,1051.18659987,City of Boston,OFFICIAL_LOCAL_ID,F_752960_2953978,FEE,21.0,35.0,Bos_2101328000_B0,2101328000.0
229546_899936,3605.54872171,City of Boston,OFFICIAL_LOCAL_ID,F_753092_2952556,FEE,21.0,35.0,Bos_2101269000_B0,2101269000.0
229588_899979,9736.18751563,City of Boston,OFFICIAL_LOCAL_ID,F_753276_2952684,FEE,21.0,35.0,Bos_2101288000_B0,2101288000.0
229785_900390,3134.36797184,City of Boston,OFFICIAL_LOCAL_ID,F_753897_2954049,FEE,21.0,35.0,Bos_2101291000_B0,2101291000.0
229561_900330,1444.98701626,City of Boston,OFFICIAL_LOCAL_ID,F_753150_2953826,FEE,21.0,35.0,Bos_2101316000_B0,2101316000.0
229661_899626,2098.02897455,City of Boston,OFFICIAL_LOCAL_ID,F_753478_2951518,FEE,21.0,35.0,Bos_2101771000_B0,2101771000.0
229733_899700,1844.40294681,City of Boston,OFFICIAL_LOCAL_ID,F_753719_2951764,FEE,21.0,35.0,Bos_2101810000_B0,2101810000.0
228533_899576,982.05437175,City of Boston,OFFICIAL_LOCAL_ID,F_749827_2951369,FEE,21.0,35.0,Bos_2102862000_B1,2102862000.0
230783_900981,1275.82398409,City of Boston,OFFICIAL_LOCAL_ID,F_757158_2955971,FEE,22.0,35.0,Bos_2200021000_B0,2200021000.0
230914_901084,965.39179374,City of Boston,OFFICIAL_LOCAL_ID,F_757571_2956295,FEE,22.0,35.0,Bos_2200056000_B0,2200056000.0
229372_899501,3195.6730893,City of Boston,OFFICIAL_LOCAL_ID,F_752496_2951026,FEE,21.0,35.0,Bos_2101847000_B0,2101847000.0
229020_899463,1343.65546048,City of Boston,OFFICIAL_LOCAL_ID,F_751395_2951008,FEE,21.0,35.0,Bos_2101885000_B0,2101885000.0
