res_id,age,ward_id,precinct_id,nearest_park_distance_meters,park_accessibility,has_park_accessibility_barrier
03LMN1845000,80,21,13,130.01472446,Excellent (≤300m),False
03LOA0161000,64,21,8,98.05569074,Excellent (≤300m),False
03LPA1549001,76,21,10,33.14905354,Excellent (≤300m),False
03LPO0850001,75,22,5,338.32072212,Good (300-600m),False
03LRD0654003,71,22,7,22.59140852,Excellent (≤300m),False
03LRE2660001,65,21,7,44.57541007,Excellent (≤300m),False
03LRH2840001,85,21,10,25.17778413,Excellent (≤300m),False
03LRT2758000,67,22,12,176.30850424,Excellent (≤300m),False
03LSN2063004,62,22,13,300.84809183,Good (300-600m),False
03LSN3048003,77,21,11,24.19546136,Excellent (≤300m),False
03LTY1063000,62,21,15,129.92566274,Excellent (≤300m),False
03LVR2141000,84,21,12,15.98064041,Excellent (≤300m),False
03LWU2538001,87,21,13,192.28088908,Excellent (≤300m),False
03LXN1359002,66,21,15,103.2582366,Excellent (≤300m),False
03LYE2753001,72,22,1,132.58189653,Excellent (≤300m),False
03LZO2151000,74,22,12,44.70537849,Excellent (≤300m),False
03MAA0346002,79,22,6,168.98321185,Excellent (≤300m),False
03MAR2462000,63,21,13,29.36961694,Excellent (≤300m),False
03MAS2552000,73,21,6,381.5440833,Good (300-600m),False
03MBE0761001,64,21,1,175.90119136,Excellent (≤300m),False
03MBN0356000,69,22,3,88.5124865,Excellent (≤300m),False
03MBT0462000,63,21,8,209.49521612,Excellent (≤300m),False
03MCA2745000,80,21,16,64.07903645,Excellent (≤300m),False
03MCN0562000,63,21,16,40.79825039,Excellent (≤300m),False
03MDD0648004,77,22,2,169.72808515,Excellent (≤300m),False
03MDE0935001,90,22,4,170.94307546,Excellent (≤300m),False
03MDE2550000,75,21,5,28.65515654,Excellent (≤300m),False
03MDE3154000,71,21,1,189.43417949,Excellent (≤300m),False
03MDL1461000,64,22,10,159.20595449,Excellent (≤300m),False
03MEE0458000,67,22,3,146.09132724,Excellent (≤300m),False
03MFY3027000,98,22,9,88.3709921,Excellent (≤300m),False
03MGD2760000,65,21,13,21.31156501,Excellent (≤300m),False
03MHA0251000,74,21,9,107.26888522,Excellent (≤300m),False
03MIA0738001,87,22,2,313.42028375,Good (300-600m),False
03MJE0850000,75,21,16,19.07647339,Excellent (≤300m),False
03MJE1361000,64,22,8,35.45523798,Excellent (≤300m),False
03MJE1461001,64,22,2,255.56085007,Excellent (≤300m),False
03MJE1935003,90,21,5,86.05186207,Excellent (≤300m),False
03MJH1755000,70,22,7,98.073022,Excellent (≤300m),False
03MJH2163000,62,21,16,30.5857748,Excellent (≤300m),False
03MJH2642005,83,21,15,201.36363692,Excellent (≤300m),False
03MKI2150001,75,21,12,15.98064041,Excellent (≤300m),False
03MKN1842000,83,22,9,256.5143052,Excellent (≤300m),False
03MKN1847001,78,22,7,224.85762189,Excellent (≤300m),False
03MLA0941002,84,21,13,220.81707869,Excellent (≤300m),False
03MLA1641004,84,21,16,64.07903645,Excellent (≤300m),False
03MLA2558000,67,21,3,171.13220798,Excellent (≤300m),False
03MLA2948002,77,21,5,88.16758162,Excellent (≤300m),False
03MMA1454008,71,21,9,73.88914833,Excellent (≤300m),False
03MMA1956003,69,22,7,160.46793792,Excellent (≤300m),False
03MME0955000,70,21,8,141.59871435,Excellent (≤300m),False
03MME1351004,74,22,5,171.57818365,Excellent (≤300m),False
03MME3160000,65,22,9,27.16579844,Excellent (≤300m),False
03MMN2252000,73,22,10,317.72640137,Good (300-600m),False
03MMT2128000,97,22,6,347.40847035,Good (300-600m),False
03MMT3032000,93,22,2,237.38055367,Excellent (≤300m),False
03MMY2257000,68,22,7,160.82473503,Excellent (≤300m),False
03MNA1938000,87,21,12,84.87987914,Excellent (≤300m),False
03MPA0354001,71,22,3,75.84834523,Excellent (≤300m),False
03MPA1743009,82,22,4,454.94575599,Good (300-600m),False
03MPA2751000,74,22,7,195.71754258,Excellent (≤300m),False
03MPH0253000,72,22,5,125.20332913,Excellent (≤300m),False
03MRA0442001,83,21,12,84.87987914,Excellent (≤300m),False
03MRD0348002,77,21,7,34.22155678,Excellent (≤300m),False
03MRD1852000,73,22,10,109.58353853,Excellent (≤300m),False
03MRN2356000,69,21,10,75.91294838,Excellent (≤300m),False
03MRT1163004,62,22,2,182.09947972,Excellent (≤300m),False
03MSA1346000,79,22,10,361.25958881,Good (300-600m),False
03MSN0252003,73,22,9,27.36440605,Excellent (≤300m),False
03MSN3159003,66,22,6,388.26739526,Good (300-600m),False
03MTA0551001,74,21,10,17.3376407,Excellent (≤300m),False
03MTE3045000,80,22,3,217.99862329,Excellent (≤300m),False
03MTS0260000,65,22,9,212.90342973,Excellent (≤300m),False
03MUO1638000,87,22,11,284.72770615,Excellent (≤300m),False
03MVT3161000,64,22,7,131.45005487,Excellent (≤300m),False
03MWS3155000,70,21,10,25.36370695,Excellent (≤300m),False
03MXU1254001,71,22,5,171.57818365,Excellent (≤300m),False
03NCS2146000,79,21,1,104.44290641,Excellent (≤300m),False
03NDE3138000,87,22,9,310.04095279,Good (300-600m),False
03NEA1541003,84,21,7,44.72861594,Excellent (≤300m),False
03NEE2649000,76,22,12,83.41748808,Excellent (≤300m),False
03NLA0558000,67,22,9,21.60880163,Excellent (≤300m),False
03NML0859001,66,21,3,2.34793832,Excellent (≤300m),False
03NNN0652002,73,22,3,50.81992181,Excellent (≤300m),False
03NSO0640001,85,21,12,15.98064041,Excellent (≤300m),False
03NTH2361000,64,21,11,24.19546136,Excellent (≤300m),False
03NUT0352000,73,21,3,312.4579014,Good (300-600m),False
03OBY0149003,76,22,11,22.16279752,Excellent (≤300m),False
03OED2849000,76,21,13,147.32313892,Excellent (≤300m),False
03OFS2250000,75,22,8,122.31178728,Excellent (≤300m),False
03OGA2259002,66,21,1,44.73885592,Excellent (≤300m),False
03OIA1960000,65,21,6,71.64754229,Excellent (≤300m),False
03OKN0156002,69,21,13,147.32313892,Excellent (≤300m),False
03OME1143000,82,21,16,64.07903645,Excellent (≤300m),False
03OMY0854000,71,22,3,147.38748349,Excellent (≤300m),False
03OMY0949000,76,21,8,285.11821631,Excellent (≤300m),False
03OPA1854000,71,22,10,419.08229891,Good (300-600m),False
03OSA2237001,88,21,9,38.79589199,Excellent (≤300m),False
03OVR3156000,69,21,5,47.92696485,Excellent (≤300m),False
03PAY0161000,64,21,11,252.09301962,Excellent (≤300m),False
03PCO1446000,79,22,11,167.43601395,Excellent (≤300m),False
03PCR2154001,71,21,4,397.37809546,Good (300-600m),False
03PDE2249000,76,21,9,38.79589199,Excellent (≤300m),False
03PDG2161001,64,22,5,193.40210912,Excellent (≤300m),False
03PDL1560001,65,22,6,233.63920487,Excellent (≤300m),False
03PEH2352000,73,22,4,225.82520926,Excellent (≤300m),False
03PEM2448001,77,21,13,164.91038097,Excellent (≤300m),False
03PFG2458001,67,22,11,196.91703846,Excellent (≤300m),False
03PGE2348000,77,21,12,84.87987914,Excellent (≤300m),False
03PHI1442001,83,21,5,86.05186207,Excellent (≤300m),False
03PJH2658000,67,22,13,287.40654727,Excellent (≤300m),False
03PJN1154003,71,22,2,104.6307236,Excellent (≤300m),False
03PJN1356000,69,22,2,74.6266007,Excellent (≤300m),False
03PJS2137000,88,21,10,60.05706436,Excellent (≤300m),False
03PLA1937000,88,21,13,164.91038097,Excellent (≤300m),False
03PLA2341002,84,21,13,164.91038097,Excellent (≤300m),False
03PLA2761001,64,21,3,182.73659403,Excellent (≤300m),False
03PME0349000,76,21,8,183.93107718,Excellent (≤300m),False
03PML2751001,74,22,3,145.53786893,Excellent (≤300m),False
03POA2238003,87,21,13,192.28088908,Excellent (≤300m),False
03PPA1561000,64,22,5,337.43155879,Good (300-600m),False
03PPA3063005,62,22,2,180.85296883,Excellent (≤300m),False
03PRE1748001,77,21,10,25.36370695,Excellent (≤300m),False
03PSG0355004,70,22,2,169.72808515,Excellent (≤300m),False
03RAA3040002,85,21,13,192.28088908,Excellent (≤300m),False
03RAY0438000,87,21,14,271.62100208,Excellent (≤300m),False
03RBY0942000,83,21,4,477.8656106,Good (300-600m),False
03RCS1063002,62,21,9,75.42947623,Excellent (≤300m),False
03RDH1955003,70,22,7,244.35689689,Excellent (≤300m),False
03REA2044000,81,21,8,153.31074457,Excellent (≤300m),False
03RHA0949000,76,21,13,169.37604015,Excellent (≤300m),False
03RKE1552000,73,22,13,287.40654727,Excellent (≤300m),False
03RKN0155002,70,21,12,15.98064041,Excellent (≤300m),False
03RKN2955000,70,22,6,339.96575993,Good (300-600m),False
03RMA0138000,87,21,8,132.77112448,Excellent (≤300m),False
03RMA1254003,71,21,8,141.59871435,Excellent (≤300m),False
03RME0360000,65,21,13,158.52474281,Excellent (≤300m),False
03RML0760003,65,21,13,220.81707869,Excellent (≤300m),False
03RML1856000,69,22,10,15.41316125,Excellent (≤300m),False
03RMN3052001,73,21,15,31.18278122,Excellent (≤300m),False
03RPA1958001,67,22,4,243.13699941,Excellent (≤300m),False
03RPL0358000,67,22,3,103.97540247,Excellent (≤300m),False
03RRD0153001,72,21,8,94.78608307,Excellent (≤300m),False
03RRD1553000,72,21,16,5.94234168,Excellent (≤300m),False
03RRH0861000,64,21,12,15.98064041,Excellent (≤300m),False
03RTA1959001,66,21,3,31.68568202,Excellent (≤300m),False
03RTS2948000,77,22,10,272.00589996,Excellent (≤300m),False
03SAE0551000,74,22,7,265.62891349,Excellent (≤300m),False
03SAN2136000,89,21,15,167.70900418,Excellent (≤300m),False
03SBA2647001,78,22,9,21.60880163,Excellent (≤300m),False
03SBY2153000,72,22,4,303.9189293,Good (300-600m),False
03SCE3046000,79,22,10,119.87340726,Excellent (≤300m),False
03SCG2151000,74,21,1,160.68641976,Excellent (≤300m),False
03SDA0159002,66,22,11,97.99958069,Excellent (≤300m),False
03SDD1338001,87,21,16,5.94234168,Excellent (≤300m),False
03SDO0159000,66,22,9,96.96776002,Excellent (≤300m),False
03SEA2142000,83,21,7,72.82886072,Excellent (≤300m),False
03SEA2932001,93,21,13,192.28088908,Excellent (≤300m),False
03SEH1763000,62,21,16,31.91366821,Excellent (≤300m),False
03SEN1760002,65,21,10,37.80182545,Excellent (≤300m),False
03SEN2958000,67,22,4,249.99365741,Excellent (≤300m),False
03SFA2445001,80,21,5,86.05186207,Excellent (≤300m),False
03SFS1136000,90,22,12,36.48813863,Excellent (≤300m),False
03SIA2151000,74,21,7,20.85030423,Excellent (≤300m),False
03SIA2249000,76,21,16,93.09026781,Excellent (≤300m),False
03SJN2735000,90,22,13,187.41638812,Excellent (≤300m),False
03SLA0452003,73,21,14,247.00455852,Excellent (≤300m),False
03SLA0956000,69,21,2,279.32698087,Excellent (≤300m),False
03SLA2163001,62,22,11,149.76393553,Excellent (≤300m),False
03SMA0647002,78,22,4,187.08097685,Excellent (≤300m),False
03SMA2143000,82,22,6,168.98321185,Excellent (≤300m),False
03SMD2441001,84,21,16,90.70016666,Excellent (≤300m),False
03SML2352000,73,22,9,164.37635058,Excellent (≤300m),False
03SMT1852000,73,22,7,232.45012796,Excellent (≤300m),False
03SPA0743001,82,22,7,281.56031478,Excellent (≤300m),False
03SPH0863000,62,21,6,389.05375397,Good (300-600m),False
03SPN2148002,77,21,13,106.49615411,Excellent (≤300m),False
03SRD0848000,77,22,5,243.60324214,Excellent (≤300m),False
03SRE1438000,87,21,10,60.05706436,Excellent (≤300m),False
03SRH1661000,64,22,12,90.51761041,Excellent (≤300m),False
03SRN2762000,63,22,4,17.63580069,Excellent (≤300m),False
03SRT0234000,91,22,1,89.4128098,Excellent (≤300m),False
03SSD0356000,69,22,7,31.11161365,Excellent (≤300m),False
03SSH2150000,75,21,13,164.91038097,Excellent (≤300m),False
03SSL1556000,69,21,10,26.96374213,Excellent (≤300m),False
03SSN0559002,66,22,10,214.57575261,Excellent (≤300m),False
03SSN0943000,82,22,12,242.1612605,Excellent (≤300m),False
03SSN2150003,75,22,6,289.72293498,Excellent (≤300m),False
03SWM3057000,68,21,13,93.93926085,Excellent (≤300m),False
03SYA1732000,93,22,2,313.42028375,Good (300-600m),False
03SYM2761002,64,21,14,161.57806689,Excellent (≤300m),False
03TAA0137001,88,21,5,86.05186207,Excellent (≤300m),False
03TAA0343002,82,21,13,169.37604015,Excellent (≤300m),False
03TAA1857000,68,22,12,17.08248154,Excellent (≤300m),False
03TAA2934001,91,21,13,164.91038097,Excellent (≤300m),False
03TAA3050000,75,22,7,51.19247939,Excellent (≤300m),False
03TCL0159000,66,21,1,138.7933412,Excellent (≤300m),False
03TEH2347000,78,21,12,15.98064041,Excellent (≤300m),False
03TGI0545000,80,21,9,227.56484396,Excellent (≤300m),False
03TJN0449001,76,21,7,44.99959312,Excellent (≤300m),False
03TKN1657000,68,22,7,186.85950605,Excellent (≤300m),False
03TMA2352000,73,22,3,108.6038102,Excellent (≤300m),False
03TME1635002,90,21,13,220.81707869,Excellent (≤300m),False
03TME2563001,62,22,5,99.15942125,Excellent (≤300m),False
03TMH1955001,70,21,13,130.01472446,Excellent (≤300m),False
03TML2149000,76,21,9,70.52090976,Excellent (≤300m),False
03TMY0155000,70,22,13,256.58229372,Excellent (≤300m),False
03TVN0958000,67,21,12,84.87987914,Excellent (≤300m),False
03TVY0242000,83,22,2,163.53086271,Excellent (≤300m),False
03UJR0761000,64,22,7,131.45005487,Excellent (≤300m),False
03UOA0455001,70,21,8,122.94678334,Excellent (≤300m),False
03VAO0259000,66,21,11,76.78749853,Excellent (≤300m),False
03VAS0650000,75,21,11,159.57366251,Excellent (≤300m),False
03VBN3150000,75,21,16,77.30608464,Excellent (≤300m),False
03VCA2250000,77,22,2,198.15019955,Excellent (≤300m),False
03VDE2638000,87,21,1,246.41230674,Excellent (≤300m),False
03VFA2931000,94,21,13,192.28088908,Excellent (≤300m),False
03VLA2841000,84,21,12,84.87987914,Excellent (≤300m),False
03VMA0632001,93,21,13,192.28088908,Excellent (≤300m),False
03VMA0849001,76,21,13,164.91038097,Excellent (≤300m),False
03VME0542000,83,21,13,192.28088908,Excellent (≤300m),False
03VNT1636000,89,21,6,324.73199424,Good (300-600m),False
03VVJ2246000,79,22,2,313.42028375,Good (300-600m),False
03VVR2837001,88,21,10,79.01788142,Excellent (≤300m),False
03VZS0352000,73,22,7,121.74655815,Excellent (≤300m),False
03WAN0250000,75,21,1,108.28432871,Excellent (≤300m),False
03WBN0454004,71,21,4,485.81608272,Good (300-600m),False
03WCN0948001,77,21,5,44.37936275,Excellent (≤300m),False
03WDD1749001,76,21,5,194.38466684,Excellent (≤300m),False
03WDH2359000,66,21,13,130.01472446,Excellent (≤300m),False
03WEL0162000,63,22,11,160.38966157,Excellent (≤300m),False
03WEN2853000,72,22,8,47.81664152,Excellent (≤300m),False
03WGA0340000,85,21,13,192.28088908,Excellent (≤300m),False
03WGQ0647000,78,22,7,178.87401459,Excellent (≤300m),False
03WGS2363000,62,22,9,123.19574568,Excellent (≤300m),False
03WHN1740000,85,22,13,300.39211499,Good (300-600m),False
03WHT1347000,78,22,8,100.86388569,Excellent (≤300m),False
03WIE3049000,76,22,12,43.89640939,Excellent (≤300m),False
03WJN1160001,65,22,1,93.02367954,Excellent (≤300m),False
03WJY2463000,62,21,9,81.15204315,Excellent (≤300m),False
03WKA2547001,78,21,1,189.43417949,Excellent (≤300m),False
03WLS2742000,83,21,10,48.09333066,Excellent (≤300m),False
03WMC0650002,75,22,12,126.63471818,Excellent (≤300m),False
03WMN1460000,65,21,16,64.07903645,Excellent (≤300m),False
03WMT1241000,84,21,6,204.59770147,Excellent (≤300m),False
03WPL1146001,79,21,10,60.05706436,Excellent (≤300m),False
03WPL1851000,74,21,8,144.54689374,Excellent (≤300m),False
03WRH0335000,90,21,15,201.36363692,Excellent (≤300m),False
03WSE1557001,68,22,7,243.25109867,Excellent (≤300m),False
03WSI1953000,72,22,8,99.56687721,Excellent (≤300m),False
03WSN2148002,77,22,11,171.29698535,Excellent (≤300m),False
03WSO0651000,74,21,13,19.10638663,Excellent (≤300m),False
03WWI0955000,70,22,1,189.28300938,Excellent (≤300m),False
03WWN1748000,77,22,13,287.40654727,Excellent (≤300m),False
03WYG0134000,91,21,6,124.74243208,Excellent (≤300m),False
03XHN0240002,85,21,13,220.81707869,Excellent (≤300m),False
03YCA2649000,76,21,3,84.62074336,Excellent (≤300m),False
03YCG1459003,66,22,12,17.08248154,Excellent (≤300m),False
03YCU1049002,76,22,2,241.7262152,Excellent (≤300m),False
03YFA1238000,87,21,13,164.91038097,Excellent (≤300m),False
03YJG0553000,72,21,6,300.4290934,Good (300-600m),False
03YKK1548000,77,21,13,169.37604015,Excellent (≤300m),False
03YKM0334000,91,22,2,242.58447415,Excellent (≤300m),False
03YLA1349001,76,21,9,122.0514566,Excellent (≤300m),False
03YPI0244000,81,21,5,146.51964844,Excellent (≤300m),False
03YSL2639000,86,22,9,188.06614516,Excellent (≤300m),False
03YSN0939000,86,21,12,196.59145104,Excellent (≤300m),False
03YSN1428000,97,21,7,20.85030423,Excellent (≤300m),False
03YWM0847000,78,22,8,138.67443209,Excellent (≤300m),False
03YYK0329000,96,21,11,96.74141295,Excellent (≤300m),False
03ZAY0256000,69,22,4,301.8547576,Good (300-600m),False
03ZCN2962000,63,21,1,108.28432871,Excellent (≤300m),False
03ZDA0854000,71,22,6,270.6457792,Excellent (≤300m),False
03ZDA2063002,62,21,15,204.46737369,Excellent (≤300m),False
03ZDD3029002,96,22,5,171.57818365,Excellent (≤300m),False
03ZLV1647002,78,21,12,84.87987914,Excellent (≤300m),False
03ZRA0842001,83,22,5,171.57818365,Excellent (≤300m),False
03ZSO0651000,74,21,13,19.10638663,Excellent (≤300m),False
03ZTM0258000,67,21,11,73.86602932,Excellent (≤300m),False
03ZYU2443001,82,21,13,192.28088908,Excellent (≤300m),False
04AAA1560000,65,21,6,351.25698382,Good (300-600m),False
04AAA2839001,86,21,12,84.87987914,Excellent (≤300m),False
04ADR2660000,65,22,13,174.71540115,Excellent (≤300m),False
04AEA0563000,62,21,7,79.58984843,Excellent (≤300m),False
04AGA1560002,65,22,2,19.68489425,Excellent (≤300m),False
04AGR1949000,76,22,11,192.19532873,Excellent (≤300m),False
04AIA1352000,73,22,9,138.69879414,Excellent (≤300m),False
04AIS1759001,66,21,7,51.18260359,Excellent (≤300m),False
04AJE0753000,72,21,9,38.79589199,Excellent (≤300m),False
04AJH0256000,69,21,9,44.62070391,Excellent (≤300m),False
04AJY1063000,62,22,8,128.27441813,Excellent (≤300m),False
04ALA2855000,70,22,7,39.63836103,Excellent (≤300m),False
04ALV1038001,87,21,13,192.28088908,Excellent (≤300m),False
04AMA1844003,81,22,2,169.72808515,Excellent (≤300m),False
04AMD0252001,73,22,5,122.83854189,Excellent (≤300m),False
04AMD0936000,89,21,10,25.36370695,Excellent (≤300m),False
04APD0551001,74,22,2,169.72808515,Excellent (≤300m),False
04ART2444001,81,21,10,48.09333066,Excellent (≤300m),False
04ASE1852000,73,21,5,229.44850256,Excellent (≤300m),False
04ASN2556000,69,22,2,335.71389879,Good (300-600m),False
04BAA1334000,91,22,7,151.54178308,Excellent (≤300m),False
04BAO1739000,86,22,3,120.14365129,Excellent (≤300m),False
04BAS0542000,83,22,5,241.06933232,Excellent (≤300m),False
04BBA1040000,85,21,3,3.64558242,Excellent (≤300m),False
04BBA1548000,77,21,16,5.54645948,Excellent (≤300m),False
04BBA2263000,62,21,11,112.50152996,Excellent (≤300m),False
04BBE1248001,77,22,2,190.91157978,Excellent (≤300m),False
04BBS0148001,77,22,6,325.15582869,Good (300-600m),False
04BCE0642001,83,21,16,19.07647339,Excellent (≤300m),False
04BCL3061000,64,21,16,40.79825039,Excellent (≤300m),False
04BCR0655000,70,21,1,108.28432871,Excellent (≤300m),False
04BDA2854003,71,21,12,32.26265332,Excellent (≤300m),False
04BDD1661008,64,22,9,196.05669234,Excellent (≤300m),False
04BDO1452000,73,22,7,166.05339028,Excellent (≤300m),False
04BDY2159000,66,22,8,35.2052893,Excellent (≤300m),False
04BED2843001,82,21,10,53.44312803,Excellent (≤300m),False
04BFA1537000,88,21,10,26.96374213,Excellent (≤300m),False
