res_id,age,ward_id,precinct_id,median_income,income_category,has_financial_barrier,interior_condition,exterior_condition,grade,building_age,has_condition_barrier,open_violations,total_violations,violation_severity,has_violation_barrier,store_accessibility,has_store_accessibility_barrier,park_accessibility,has_park_accessibility_barrier,barrier_count,has_any_barrier,has_multiple_barriers,barrier_severity
02SNA1137000,88,21,14,93326.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,105.00,False,0,0,No Violations,False,No Store Data,False,Good (300-600m),False,0,False,False,No Barriers
02SOA0661002,64,21,8,79000.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,95.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
02SPA0161001,64,21,13,80556.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,3.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
02SRL2755000,70,22,1,89479.00,Higher Income ($75k+),False,Average,Average,Average,105.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
02SSN1752001,73,22,8,73403.00,Moderate Income ($50k-$75k),True,Average,Average,Average,105.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
02SSN2350000,75,22,8,73403.00,Moderate Income ($50k-$75k),True,Unknown,Unknown,Unknown,61.00,False,0,0,No Violations,False,Good (500-1000m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
02SSY0958001,67,21,16,114271.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,26.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
02SSY1238001,87,21,12,0,Low Income (<$50k),True,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
02SVR1251002,74,21,9,46985.00,Low Income (<$50k),True,Unknown,Unknown,Unknown,60.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
02TAA2251000,74,22,3,111705.00,Higher Income ($75k+),False,Average,Average,Average,115.00,False,0,0,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,0,False,False,No Barriers
02TDE2461002,64,21,13,80556.00,Higher Income ($75k+),False,Average,Average,Good,115.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
02TEY2652000,73,21,15,114271.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,95.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
02TGA1651000,74,21,5,131206.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,26.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
02THQ1749000,76,21,15,151466.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,32.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
02TJA1860002,65,21,12,93326.00,Higher Income ($75k+),False,Average,Average,Good,105.00,False,0,2,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
02TJN1856001,69,22,3,88625.00,Higher Income ($75k+),False,Good,Good,Good,135.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
02TKN2054000,71,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
02TLA0730001,95,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
02TML0459000,66,22,13,82125.00,Higher Income ($75k+),False,Good,Average,Average,100.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
02TTR0451000,74,21,10,80556.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,90.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
02TVA1649000,76,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
02VCE2462000,63,21,7,79000.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,115.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
02VEI1054000,71,22,7,75366.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,135.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
02VHF1460000,65,21,1,0,Low Income (<$50k),True,Unknown,Unknown,Unknown,98.00,False,0,0,No Violations,False,Good (500-1000m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
02VJN2745000,80,21,12,93326.00,Higher Income ($75k+),False,,,,,False,0,1,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
02VLE1357000,68,21,8,79000.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,105.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
02VML0835001,90,21,8,79000.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,95.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
02WAA1556000,69,21,5,131206.00,Higher Income ($75k+),False,Average,Average,Average,115.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
02WBY0954000,71,21,11,80556.00,Higher Income ($75k+),False,Average,Average,Average,95.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
02WDA0750003,75,22,8,92560.00,Higher Income ($75k+),False,Good,Average,Average,105.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
02WDE1356000,69,22,9,73403.00,Moderate Income ($50k-$75k),True,Average,Average,Average,105.00,False,0,0,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,1,True,False,Low (1 barrier)
02WDN1041001,84,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
02WFK0163000,62,21,9,81853.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
02WJH1544002,81,21,10,60060.00,Moderate Income ($50k-$75k),True,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
02WJN1661000,64,21,4,53824.00,Moderate Income ($50k-$75k),True,Unknown,Unknown,Unknown,126.00,False,0,0,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,1,True,False,Low (1 barrier)
02WJS2552000,73,21,16,114271.00,Higher Income ($75k+),False,Average,Excellent,Good,98.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
02WKH2263003,62,22,12,33229.00,Low Income (<$50k),True,Unknown,Unknown,Unknown,70.00,False,0,0,No Violations,False,Good (500-1000m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
02WKN0654004,71,21,14,93326.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,60.00,False,0,1,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
02WLE0653000,72,21,12,93326.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,26.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
02WMA1553001,72,22,4,92560.00,Higher Income ($75k+),False,Average,Average,Average,90.00,False,0,1,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
02WME1441000,84,21,8,131206.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,26.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
02WML2652000,73,22,12,111705.00,Higher Income ($75k+),False,Average,Average,Average,69.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
02WNH2233000,92,22,4,92560.00,Higher Income ($75k+),False,Average,Average,Average,96.00,False,0,0,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,0,False,False,No Barriers
02WNY1330001,95,21,10,60060.00,Moderate Income ($50k-$75k),True,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
02WRD2043000,82,22,11,82125.00,Higher Income ($75k+),False,Average,Average,Average,63.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
02WSN1652001,73,21,7,131206.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,105.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
02WSY1541000,84,22,7,82125.00,Higher Income ($75k+),False,Good,Average,Average,85.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
02WTA1630000,95,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
02WVR2749000,76,21,5,131206.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,26.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
02WWG1149000,76,22,4,92560.00,Higher Income ($75k+),False,Good,Good,Average,11.00,False,0,1,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
02WXU1233001,92,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
02YDD0352000,73,22,13,82125.00,Higher Income ($75k+),False,Good,Average,Average,90.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
02YFT0349000,78,22,9,73403.00,Moderate Income ($50k-$75k),True,Average,Average,Good,99.00,False,0,1,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
02YGG1829003,96,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
02YIK2643001,82,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
02YKK1947000,78,21,8,131206.00,Higher Income ($75k+),False,Average,Average,Average,123.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
02YKN0462001,63,22,8,92560.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,26.00,False,0,0,No Violations,False,Good (500-1000m),False,Excellent (≤300m),False,0,False,False,No Barriers
02YKN2543000,82,22,7,92560.00,Higher Income ($75k+),False,Average,Average,Average,105.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
02YMA2549000,76,22,12,111705.00,Higher Income ($75k+),False,Average,Average,Average,88.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
02YON0362000,63,21,11,80556.00,Higher Income ($75k+),False,Good,Average,Good,57.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
02YRA0860000,65,22,6,88625.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,65.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
02YSN0252000,73,21,13,73403.00,Moderate Income ($50k-$75k),True,Average,Average,Average,60.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
02YVA1360000,65,21,16,114271.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,105.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
02YYN0163002,62,22,12,111705.00,Higher Income ($75k+),False,Good,Average,Average,85.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
02YZO2650001,75,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
02ZJH1949000,76,22,2,45000.00,Low Income (<$50k),True,Average,Average,Average,112.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
02ZMA0254000,71,21,12,0,Low Income (<$50k),True,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
03AAR2249000,76,21,10,81853.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
03ABE2233000,92,22,1,45000.00,Low Income (<$50k),True,Average,Fair,Average,80.00,True,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,2,True,True,Medium (2 barriers)
03ACE2262000,63,22,9,73403.00,Moderate Income ($50k-$75k),True,Average,Average,Average,105.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
03ADS3063000,62,22,7,82125.00,Higher Income ($75k+),False,Average,Average,Average,129.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
03ADY3054000,71,21,7,131206.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,125.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
03AGA3158000,67,21,9,81853.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
03AGQ2358000,67,22,13,82125.00,Higher Income ($75k+),False,Average,Average,Average,45.00,False,0,0,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,0,False,False,No Barriers
03AIA0154002,71,21,13,80556.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,3.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
03AJH1951000,74,22,1,45000.00,Low Income (<$50k),True,Average,Fair,Average,80.00,True,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,2,True,True,Medium (2 barriers)
03AJY2359000,66,22,9,73403.00,Moderate Income ($50k-$75k),True,Average,Average,Good,99.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
03AKI2240000,85,21,8,79000.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,95.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
03AKN3052000,73,22,7,92560.00,Higher Income ($75k+),False,Average,Average,Average,110.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
03AMA1633000,92,21,12,0,Low Income (<$50k),True,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
03AMA2458000,67,21,11,80556.00,Higher Income ($75k+),False,Average,Average,Good,75.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
03AML0436000,89,21,12,0,Low Income (<$50k),True,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
03ANA0257000,68,22,11,82125.00,Higher Income ($75k+),False,Average,Average,Average,65.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
03ANE1460000,65,21,1,0,Low Income (<$50k),True,Unknown,Unknown,Unknown,26.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
03ARA3051001,74,21,7,46985.00,Low Income (<$50k),True,Unknown,Unknown,Unknown,105.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
03ASA0153000,72,22,6,88625.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,26.00,False,0,3,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,0,False,False,No Barriers
03ASH0363000,62,22,1,89479.00,Higher Income ($75k+),False,Good,Average,Average,135.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
03ASZ3161001,64,22,5,33229.00,Low Income (<$50k),True,Average,Average,Average,125.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
03AWD1352000,73,22,6,88625.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,26.00,False,0,3,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,0,False,False,No Barriers
03AYY1241001,84,21,12,93326.00,Higher Income ($75k+),False,,,,,False,0,1,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
03AZK0151000,74,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
03BAR1646000,79,21,14,93326.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,26.00,False,0,1,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,0,False,False,No Barriers
03BAY0444000,81,21,8,79000.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,26.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
