res_id,age,ward_id,precinct_id,owner_occ,tenure_status,property_value,value_category,has_building_match,residency_duration,age_group
03BDL2732000,93,21,15,N,Renter,15726100.00,High Value ($1M+),True,5+ Years,90+
03BEA1837002,88,21,10,N,Renter,7157407.00,High Value ($1M+),True,5+ Years,80-89
03BED0749000,76,21,12,,Unknown,,Unknown,True,5+ Years,70-79
03BEN0257000,68,22,3,Y,Homeowner,1156700.00,High Value ($1M+),True,5+ Years,62-69
03BGE1361000,64,21,7,,Unknown,,Unknown,True,5+ Years,62-69
03BHA0361000,64,22,2,Y,Homeowner,756500.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
03BJN1662000,63,21,9,N,Renter,0.00,Low Value (<$500k),True,5+ Years,62-69
03BJN2152000,73,21,16,Y,Homeowner,,Unknown,True,5+ Years,70-79
03BJS0761000,64,21,13,,Unknown,,Unknown,True,5+ Years,62-69
03BMA0333000,92,21,12,N,Renter,,Unknown,True,5+ Years,90+
03BMA1142000,83,21,9,N,Renter,27373404.00,High Value ($1M+),True,5+ Years,80-89
03BMK0159003,66,22,3,Y,Homeowner,1154800.00,High Value ($1M+),True,5+ Years,62-69
03BMN2460001,65,21,16,N,Renter,,Unknown,True,5+ Years,62-69
03BMY1744000,81,22,10,Y,Homeowner,1330000.00,High Value ($1M+),True,5+ Years,80-89
03BNY2951000,74,21,12,,Unknown,,Unknown,True,5+ Years,70-79
03BPR0943000,82,22,7,N,Renter,661600.00,Moderate Value ($500k-$1M),True,5+ Years,80-89
03BRD0662007,63,22,2,Y,Homeowner,1530600.00,High Value ($1M+),True,5+ Years,62-69
03BRD1133001,92,21,10,N,Renter,,Unknown,True,5+ Years,90+
03BRN1436000,89,21,10,N,Renter,8153471.00,High Value ($1M+),True,5+ Years,80-89
03BSA1159000,66,22,7,Y,Homeowner,581200.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
03BSA1725002,100,21,13,N,Renter,,Unknown,True,5+ Years,90+
03BSL2660000,65,21,10,N,Renter,1353300.00,High Value ($1M+),True,5+ Years,62-69
03BSY1654000,71,21,13,N,Renter,0.00,Low Value (<$500k),True,5+ Years,70-79
03CAY2759001,66,22,3,N,Renter,855100.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
03CBY2748000,77,21,13,N,Renter,,Unknown,True,5+ Years,70-79
03CCA1253000,72,22,12,Y,Homeowner,787300.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
03CCE2445000,80,22,13,Y,Homeowner,936300.00,Moderate Value ($500k-$1M),True,5+ Years,80-89
03CDH0855000,70,22,10,N,Renter,0.00,Low Value (<$500k),True,5+ Years,70-79
03CDS1760001,65,22,3,Y,Homeowner,1301200.00,High Value ($1M+),True,5+ Years,62-69
03CDY1748001,77,21,13,N,Renter,,Unknown,True,5+ Years,70-79
03CED0760000,65,21,12,N,Renter,,Unknown,True,5+ Years,62-69
03CER3038000,87,22,1,Y,Homeowner,1061900.00,High Value ($1M+),True,5+ Years,80-89
03CES0447000,78,21,14,N,Renter,0.00,Low Value (<$500k),True,5+ Years,70-79
03CFE0550000,75,22,6,Y,Homeowner,887100.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
03CFK2437000,88,22,4,Y,Homeowner,692200.00,Moderate Value ($500k-$1M),True,5+ Years,80-89
03CGO3063000,62,22,3,N,Renter,1470600.00,High Value ($1M+),True,5+ Years,62-69
03CGY3060000,65,22,3,Y,Homeowner,566100.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
03CHN2151000,74,21,13,,Unknown,,Unknown,True,5+ Years,70-79
03CIG0841000,84,22,7,Y,Homeowner,764400.00,Moderate Value ($500k-$1M),True,5+ Years,80-89
03CIL0161000,64,21,10,N,Renter,0.00,Low Value (<$500k),True,5+ Years,62-69
03CJE0864000,63,22,11,Y,Homeowner,1275600.00,High Value ($1M+),True,5+ Years,62-69
03CJN0249003,76,21,12,N,Renter,,Unknown,True,5+ Years,70-79
03CJN1252002,73,21,3,,Unknown,,Unknown,True,5+ Years,70-79
03CJN2750000,75,21,4,N,Renter,1356200.00,High Value ($1M+),True,5+ Years,70-79
03CJS0249000,76,22,6,Y,Homeowner,660200.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
03CJS2752001,73,21,15,Y,Homeowner,1716800.00,High Value ($1M+),True,5+ Years,70-79
03CJY1552000,74,22,4,Y,Homeowner,615300.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
03CJY2255000,70,22,6,N,Renter,0.00,Low Value (<$500k),True,5+ Years,70-79
03CKN0549002,76,21,11,,Unknown,,Unknown,True,5+ Years,70-79
03CLA2957000,68,21,10,N,Renter,0.00,Low Value (<$500k),True,5+ Years,62-69
03CLA3058001,67,21,3,,Unknown,,Unknown,True,5+ Years,62-69
03CLI1242002,83,21,10,N,Renter,8269891.00,High Value ($1M+),True,5+ Years,80-89
03CLS3162001,63,21,14,N,Renter,0.00,Low Value (<$500k),True,5+ Years,62-69
03CMA2448001,77,21,10,N,Renter,8269891.00,High Value ($1M+),True,5+ Years,70-79
03CMN0256000,69,22,7,,Unknown,,Unknown,True,5+ Years,62-69
03CRT2054006,71,22,13,Y,Homeowner,915200.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
03CSA0432001,93,21,12,N,Renter,,Unknown,True,5+ Years,90+
03CSN2059000,66,22,3,Y,Homeowner,746300.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
03CTG1253001,72,22,5,Y,Homeowner,897400.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
03CTH1145001,80,22,11,Y,Homeowner,1032600.00,High Value ($1M+),True,5+ Years,80-89
03CVA1559000,66,21,12,,Unknown,,Unknown,True,5+ Years,62-69
03CVA1862002,63,21,9,N,Renter,1181300.00,High Value ($1M+),True,5+ Years,62-69
03CWE2458002,67,22,5,Y,Homeowner,539400.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
03CWM1559000,66,22,13,,Unknown,,Unknown,True,5+ Years,62-69
03CWM2136000,89,21,11,N,Renter,0.00,Low Value (<$500k),True,5+ Years,80-89
03CWN2845000,80,21,6,Y,Homeowner,1154200.00,High Value ($1M+),True,5+ Years,80-89
03CYN1938000,87,21,13,N,Renter,,Unknown,True,5+ Years,80-89
03DAA1836003,89,21,13,N,Renter,,Unknown,True,5+ Years,80-89
03DAN2651001,74,21,13,,Unknown,,Unknown,True,5+ Years,70-79
03DAT2750000,75,21,7,,Unknown,,Unknown,True,5+ Years,70-79
03DCE2349000,76,22,7,Y,Homeowner,875300.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
03DCS1649000,76,22,6,N,Renter,718000.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
03DEA1452000,73,22,4,Y,Homeowner,736600.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
03DEA2253000,72,21,16,N,Renter,6002700.00,High Value ($1M+),True,5+ Years,70-79
03DEI1533000,92,21,13,Y,Homeowner,1603700.00,High Value ($1M+),True,5+ Years,90+
03DGA2731000,94,21,12,N,Renter,,Unknown,True,5+ Years,90+
03DGN0647000,78,21,9,N,Renter,26902496.00,High Value ($1M+),True,5+ Years,70-79
03DGN3045000,80,22,9,,Unknown,,Unknown,True,5+ Years,80-89
03DIA0731000,94,21,12,N,Renter,,Unknown,True,5+ Years,90+
03DLE1857000,68,22,7,N,Renter,972000.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
03DML0646000,79,21,6,N,Renter,4804711.00,High Value ($1M+),True,5+ Years,70-79
03DMY2155001,70,22,12,N,Renter,1226400.00,High Value ($1M+),True,5+ Years,70-79
03DNN2059000,66,21,12,,Unknown,,Unknown,True,5+ Years,62-69
03DNY0542003,83,22,7,Y,Homeowner,993000.00,Moderate Value ($500k-$1M),True,5+ Years,80-89
03DPL1353001,72,22,13,Y,Homeowner,1265200.00,High Value ($1M+),True,5+ Years,70-79
03DRN2663000,62,22,10,N,Renter,941800.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
03DTA0557000,68,21,16,,Unknown,,Unknown,True,5+ Years,62-69
03DTY2559000,66,22,1,Y,Homeowner,1042900.00,High Value ($1M+),True,5+ Years,62-69
03DWH2845000,80,22,7,Y,Homeowner,950000.00,Moderate Value ($500k-$1M),True,5+ Years,80-89
03DWM2348002,77,22,9,,Unknown,,Unknown,True,5+ Years,70-79
03EDD1355000,70,22,7,N,Renter,1113100.00,High Value ($1M+),True,5+ Years,70-79
03EJS2861000,64,22,1,Y,Homeowner,771000.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
03ERD1756000,69,22,10,N,Renter,1057700.00,High Value ($1M+),True,5+ Years,62-69
03ETA1043000,82,22,1,Y,Homeowner,1161400.00,High Value ($1M+),True,5+ Years,80-89
03EYN0258000,67,22,3,N,Renter,0.00,Low Value (<$500k),True,5+ Years,62-69
03FBA1435000,90,22,12,N,Renter,889300.00,Moderate Value ($500k-$1M),True,5+ Years,90+
03FEN0357000,68,22,10,Y,Homeowner,777000.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
03FFA0738001,87,21,12,N,Renter,,Unknown,True,5+ Years,80-89
03FGN2255000,70,22,2,N,Renter,0.00,Low Value (<$500k),True,5+ Years,70-79
03FJA3049000,76,21,7,,Unknown,,Unknown,True,5+ Years,70-79
03FKN2763000,62,22,7,N,Renter,0.00,Low Value (<$500k),True,5+ Years,62-69
03FKN3052000,73,21,16,,Unknown,,Unknown,True,5+ Years,70-79
03FLA1152001,73,22,12,Y,Homeowner,1108300.00,High Value ($1M+),True,5+ Years,70-79
03FML1859000,66,22,1,Y,Homeowner,1537900.00,High Value ($1M+),True,5+ Years,62-69
03FML3061000,64,22,10,Y,Homeowner,838100.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
03FNY0645000,80,21,16,,Unknown,,Unknown,True,5+ Years,80-89
03FSN1056000,69,21,10,N,Renter,8269891.00,High Value ($1M+),True,5+ Years,62-69
03FSN2652000,73,21,12,,Unknown,,Unknown,True,5+ Years,70-79
03FVA3147001,78,21,9,N,Renter,27373404.00,High Value ($1M+),True,5+ Years,70-79
03GAA3160000,65,22,4,Y,Homeowner,848300.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
03GAY2132000,93,22,3,N,Renter,870600.00,Moderate Value ($500k-$1M),True,5+ Years,90+
03GBA0154000,71,22,12,Y,Homeowner,743000.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
03GBA1248000,77,22,10,N,Renter,0.00,Low Value (<$500k),True,5+ Years,70-79
03GCE0655001,70,22,4,Y,Homeowner,952500.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
03GCN0831000,94,21,10,N,Renter,8269891.00,High Value ($1M+),True,5+ Years,90+
03GDD1650000,75,22,12,Y,Homeowner,787300.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
03GFA0624000,101,21,12,,Unknown,,Unknown,True,5+ Years,90+
03GFS0429001,96,22,11,N,Renter,972500.00,Moderate Value ($500k-$1M),True,5+ Years,90+
03GGE2454000,71,21,4,N,Renter,1161600.00,High Value ($1M+),True,5+ Years,70-79
03GGK0733001,92,21,9,Y,Homeowner,1120100.00,High Value ($1M+),True,5+ Years,90+
03GIV2230000,95,21,12,N,Renter,,Unknown,True,5+ Years,90+
03GLE1047000,78,21,16,,Unknown,,Unknown,True,5+ Years,70-79
03GLS2142000,83,21,11,N,Renter,2730200.00,High Value ($1M+),True,5+ Years,80-89
03GPL2861000,64,21,12,N,Renter,,Unknown,True,5+ Years,62-69
03GRA0949002,76,22,9,Y,Homeowner,1266300.00,High Value ($1M+),True,5+ Years,70-79
03GRD2652000,73,21,4,N,Renter,1356200.00,High Value ($1M+),True,5+ Years,70-79
03GRY1763000,62,21,2,,Unknown,,Unknown,True,5+ Years,62-69
03GSA1648000,77,21,13,N,Renter,,Unknown,True,5+ Years,70-79
03GSA2555000,70,21,12,,Unknown,,Unknown,True,5+ Years,70-79
03GSA2934000,91,21,13,N,Renter,,Unknown,True,5+ Years,90+
03GSE2051001,64,21,13,Y,Homeowner,720600.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
03GSE3138000,87,22,13,Y,Homeowner,1435900.00,High Value ($1M+),True,5+ Years,80-89
03GSH0863000,62,21,12,,Unknown,,Unknown,True,5+ Years,62-69
03GSN1756004,69,22,9,Y,Homeowner,1107600.00,High Value ($1M+),True,5+ Years,62-69
03GSN2748000,77,21,3,,Unknown,,Unknown,True,5+ Years,70-79
03GST1862000,63,21,13,,Unknown,,Unknown,True,5+ Years,62-69
03GVR2737003,88,21,12,N,Renter,,Unknown,True,5+ Years,80-89
03GYN0956000,69,22,4,Y,Homeowner,627800.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
03HAM1263001,62,21,12,N,Renter,0.00,Low Value (<$500k),True,5+ Years,62-69
03HDE2461001,64,21,10,N,Renter,8269891.00,High Value ($1M+),True,5+ Years,62-69
03HEH1663000,62,21,11,Y,Homeowner,887400.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
03HEN1848000,77,22,12,Y,Homeowner,1002400.00,High Value ($1M+),True,5+ Years,70-79
03HFK2749000,76,22,12,Y,Homeowner,832300.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
03HHE1361001,64,21,14,N,Renter,1973900.00,High Value ($1M+),True,5+ Years,62-69
03HHY2049000,76,22,4,Y,Homeowner,1155100.00,High Value ($1M+),True,5+ Years,70-79
03HHY2162002,63,22,7,,Unknown,,Unknown,True,5+ Years,62-69
03HJN2161001,64,22,4,Y,Homeowner,619800.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
03HMI1845001,80,22,12,N,Renter,911700.00,Moderate Value ($500k-$1M),True,5+ Years,80-89
03HMY0439000,86,22,12,Y,Homeowner,1298600.00,High Value ($1M+),True,5+ Years,80-89
03HNY0553000,72,21,9,Y,Homeowner,718300.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
03HRG1955001,70,22,1,Y,Homeowner,945100.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
03HRY0260000,65,21,3,,Unknown,,Unknown,True,5+ Years,62-69
03HTU1950000,75,21,7,,Unknown,,Unknown,True,5+ Years,70-79
03HYN2641000,84,21,13,N,Renter,,Unknown,True,5+ Years,80-89
03IED1253000,72,22,12,N,Renter,740900.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
03IEH1455001,70,22,10,N,Renter,4083199.00,High Value ($1M+),True,5+ Years,70-79
03ILA0961000,64,21,8,N,Renter,0.00,Low Value (<$500k),True,5+ Years,62-69
03JQG0943000,82,21,13,N,Renter,,Unknown,True,5+ Years,80-89
03JSA2154000,71,21,14,N,Renter,3955400.00,High Value ($1M+),True,5+ Years,70-79
03JSN1863001,62,21,11,N,Renter,2098300.00,High Value ($1M+),True,5+ Years,62-69
03JXG0943000,82,21,13,N,Renter,,Unknown,True,5+ Years,80-89
03KAW1354000,71,21,10,N,Renter,0.00,Low Value (<$500k),True,5+ Years,70-79
03KBE1452000,73,22,5,N,Renter,0.00,Low Value (<$500k),True,5+ Years,70-79
03KCE2145000,80,21,16,N,Renter,,Unknown,True,5+ Years,80-89
03KDA1360000,65,22,7,N,Renter,0.00,Low Value (<$500k),True,5+ Years,62-69
03KDA2259000,66,22,2,N,Renter,0.00,Low Value (<$500k),True,5+ Years,62-69
03KEA2460000,65,21,12,N,Renter,,Unknown,True,5+ Years,62-69
03KED1842000,83,22,1,Y,Homeowner,916000.00,Moderate Value ($500k-$1M),True,5+ Years,80-89
03KGY0437000,88,21,15,N,Renter,0.00,Low Value (<$500k),True,5+ Years,80-89
03KJG2650000,75,21,13,,Unknown,,Unknown,True,5+ Years,70-79
03KJH3156000,69,22,7,Y,Homeowner,1396600.00,High Value ($1M+),True,5+ Years,62-69
03KKA2362000,63,22,5,Y,Homeowner,1034000.00,High Value ($1M+),True,5+ Years,62-69
03KLA1339000,86,21,13,N,Renter,,Unknown,True,5+ Years,80-89
03KLE0955000,70,21,13,N,Renter,,Unknown,True,5+ Years,70-79
03KME2255001,70,22,9,N,Renter,833900.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
03KML0347003,78,22,11,N,Renter,979900.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
03KMN0857000,68,22,1,Y,Homeowner,1218100.00,High Value ($1M+),True,5+ Years,62-69
03KMY1446000,79,22,4,N,Renter,815800.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
03KNA1035000,90,22,11,N,Renter,657700.00,Moderate Value ($500k-$1M),True,5+ Years,90+
03KNY2346001,79,21,16,,Unknown,,Unknown,True,5+ Years,70-79
03KPP1054000,71,21,14,Y,Homeowner,1275700.00,High Value ($1M+),True,5+ Years,70-79
03KPR1745000,80,21,10,N,Renter,29888500.00,High Value ($1M+),True,5+ Years,80-89
03KRD1962001,63,21,9,,Unknown,,Unknown,True,5+ Years,62-69
03KRH1648000,77,22,13,Y,Homeowner,1180700.00,High Value ($1M+),True,5+ Years,70-79
03KSA2540000,85,22,12,Y,Homeowner,898400.00,Moderate Value ($500k-$1M),True,5+ Years,80-89
03KYA2542000,83,21,13,N,Renter,,Unknown,True,5+ Years,80-89
03KZA1454000,71,21,13,N,Renter,,Unknown,True,5+ Years,70-79
03LAA0138000,87,21,9,N,Renter,27373404.00,High Value ($1M+),True,5+ Years,80-89
03LAA1935000,90,21,12,,Unknown,,Unknown,True,5+ Years,90+
03LAA2358001,67,22,7,,Unknown,,Unknown,True,5+ Years,62-69
03LAM0663002,62,22,10,Y,Homeowner,1123400.00,High Value ($1M+),True,5+ Years,62-69
03LAY2255001,70,22,1,Y,Homeowner,795300.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
03LBA0651002,74,22,3,Y,Homeowner,882700.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
03LBG0362000,63,21,5,,Unknown,,Unknown,True,5+ Years,62-69
03LBY1957000,68,22,12,Y,Homeowner,1145500.00,High Value ($1M+),True,5+ Years,62-69
03LCG0461001,64,22,7,Y,Homeowner,892800.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
03LCH0758000,67,21,14,N,Renter,0.00,Low Value (<$500k),True,5+ Years,62-69
03LDE3045001,80,22,3,N,Renter,0.00,Low Value (<$500k),True,5+ Years,80-89
03LEQ0452000,73,21,12,,Unknown,,Unknown,True,5+ Years,70-79
03LGY1548000,77,22,3,Y,Homeowner,1363000.00,High Value ($1M+),True,5+ Years,70-79
03LHS2658002,67,22,7,,Unknown,,Unknown,True,5+ Years,62-69
03LHS2658003,67,22,7,,Unknown,,Unknown,True,5+ Years,62-69
03LJA2063000,62,22,1,Y,Homeowner,1403000.00,High Value ($1M+),True,5+ Years,62-69
03LJH2562001,63,22,8,Y,Homeowner,952100.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
03LJN1649001,76,22,2,Y,Homeowner,791400.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
03LJS0163000,62,21,16,Y,Homeowner,1209500.00,High Value ($1M+),True,5+ Years,62-69
03LLD1047002,78,21,8,N,Renter,2747746.00,High Value ($1M+),True,5+ Years,70-79
03LLI0756000,69,21,13,Y,Homeowner,826200.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
03LLS2160000,65,21,9,,Unknown,,Unknown,True,5+ Years,62-69
03LMG0156000,69,21,10,,Unknown,,Unknown,True,5+ Years,62-69
03LMN1845000,80,21,13,,Unknown,,Unknown,True,5+ Years,80-89
03LOA0161000,64,21,8,N,Renter,0.00,Low Value (<$500k),True,5+ Years,62-69
03LPA1549001,76,21,10,N,Renter,7157407.00,High Value ($1M+),True,5+ Years,70-79
03LPO0850001,75,22,5,Y,Homeowner,1346400.00,High Value ($1M+),True,5+ Years,70-79
03LRD0654003,71,22,7,N,Renter,2292100.00,High Value ($1M+),True,5+ Years,70-79
03LRE2660001,65,21,7,,Unknown,,Unknown,True,5+ Years,62-69
03LRH2840001,85,21,10,,Unknown,,Unknown,True,5+ Years,80-89
03LRT2758000,67,22,12,Y,Homeowner,1198500.00,High Value ($1M+),True,5+ Years,62-69
03LSN2063004,62,22,13,Y,Homeowner,793700.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
03LTY1063000,62,21,15,N,Renter,0.00,Low Value (<$500k),True,5+ Years,62-69
03LVR2141000,84,21,12,,Unknown,,Unknown,True,5+ Years,80-89
03LWU2538001,87,21,13,N,Renter,,Unknown,True,5+ Years,80-89
03LXN1359002,66,21,15,Y,Homeowner,1526200.00,High Value ($1M+),True,5+ Years,62-69
03MAR2462000,63,21,13,N,Renter,0.00,Low Value (<$500k),True,5+ Years,62-69
03MAS2552000,73,21,6,Y,Homeowner,867100.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
03MBE0761001,64,21,1,N,Renter,2118100.00,High Value ($1M+),True,5+ Years,62-69
03MDE0935001,90,22,4,N,Renter,0.00,Low Value (<$500k),True,5+ Years,90+
03MDE2550000,75,21,5,,Unknown,,Unknown,True,5+ Years,70-79
03MDE3154000,71,21,1,N,Renter,12671604.00,High Value ($1M+),True,5+ Years,70-79
03MDL1461000,64,22,10,Y,Homeowner,825900.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
03MEE0458000,67,22,3,N,Renter,595200.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
03MGD2760000,65,21,13,,Unknown,,Unknown,True,5+ Years,62-69
03MJE1361000,64,22,8,N,Renter,1179300.00,High Value ($1M+),True,5+ Years,62-69
03MJE1461001,64,22,2,N,Renter,1556000.00,High Value ($1M+),True,5+ Years,62-69
03MJE1935003,90,21,5,N,Renter,5406216.00,High Value ($1M+),True,5+ Years,90+
03MJH1755000,70,22,7,N,Renter,873700.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
03MJH2642005,83,21,15,N,Renter,15726100.00,High Value ($1M+),True,5+ Years,80-89
03MKI2150001,75,21,12,,Unknown,,Unknown,True,5+ Years,70-79
03MKN1842000,83,22,9,Y,Homeowner,797800.00,Moderate Value ($500k-$1M),True,5+ Years,80-89
03MKN1847001,78,22,7,Y,Homeowner,1062000.00,High Value ($1M+),True,5+ Years,70-79
03MLA0941002,84,21,13,N,Renter,,Unknown,True,5+ Years,80-89
03MLA2558000,67,21,3,Y,Homeowner,925700.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
03MLA2948002,77,21,5,N,Renter,0.00,Low Value (<$500k),True,5+ Years,70-79
03MMA1454008,71,21,9,N,Renter,14228402.00,High Value ($1M+),True,5+ Years,70-79
03MME0955000,70,21,8,N,Renter,0.00,Low Value (<$500k),True,5+ Years,70-79
03MME3160000,65,22,9,,Unknown,,Unknown,True,5+ Years,62-69
03MMN2252000,73,22,10,Y,Homeowner,713100.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
03MMT2128000,97,22,6,Y,Homeowner,910000.00,Moderate Value ($500k-$1M),True,5+ Years,90+
03MMT3032000,93,22,2,Y,Homeowner,1076300.00,High Value ($1M+),True,5+ Years,90+
03MMY2257000,68,22,7,N,Renter,1006500.00,High Value ($1M+),True,5+ Years,62-69
03MNA1938000,87,21,12,N,Renter,,Unknown,True,5+ Years,80-89
03MPA1743009,82,22,4,Y,Homeowner,931800.00,Moderate Value ($500k-$1M),True,5+ Years,80-89
03MPH0253000,72,22,5,,Unknown,,Unknown,True,5+ Years,70-79
03MRA0442001,83,21,12,N,Renter,,Unknown,True,5+ Years,80-89
03MRD1852000,73,22,10,N,Renter,941800.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
03MRT1163004,62,22,2,N,Renter,0.00,Low Value (<$500k),True,5+ Years,62-69
03MSA1346000,79,22,10,Y,Homeowner,1089000.00,High Value ($1M+),True,5+ Years,70-79
03MSN0252003,73,22,9,,Unknown,,Unknown,True,5+ Years,70-79
03MTE3045000,80,22,3,Y,Homeowner,1195000.00,High Value ($1M+),True,5+ Years,80-89
03MTS0260000,65,22,9,,Unknown,,Unknown,True,5+ Years,62-69
03MUO1638000,87,22,11,Y,Homeowner,1603000.00,High Value ($1M+),True,5+ Years,80-89
03MVT3161000,64,22,7,N,Renter,952800.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
03MWS3155000,70,21,10,N,Renter,8269891.00,High Value ($1M+),True,5+ Years,70-79
03NCS2146000,79,21,1,N,Renter,7174100.00,High Value ($1M+),True,5+ Years,70-79
03NEA1541003,84,21,7,,Unknown,,Unknown,True,5+ Years,80-89
03NLA0558000,67,22,9,,Unknown,,Unknown,True,5+ Years,62-69
03NML0859001,66,21,3,,Unknown,,Unknown,True,5+ Years,62-69
03NNN0652002,73,22,3,Y,Homeowner,1325700.00,High Value ($1M+),True,5+ Years,70-79
03NSO0640001,85,21,12,,Unknown,,Unknown,True,5+ Years,80-89
03OBY0149003,76,22,11,Y,Homeowner,1086800.00,High Value ($1M+),True,5+ Years,70-79
03OED2849000,76,21,13,N,Renter,0.00,Low Value (<$500k),True,5+ Years,70-79
03OFS2250000,75,22,8,N,Renter,1296600.00,High Value ($1M+),True,5+ Years,70-79
03OGA2259002,66,21,1,N,Renter,7398000.00,High Value ($1M+),True,5+ Years,62-69
03OIA1960000,65,21,6,Y,Homeowner,736900.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
03OKN0156002,69,21,13,N,Renter,0.00,Low Value (<$500k),True,5+ Years,62-69
03OMY0854000,71,22,3,Y,Homeowner,1360900.00,High Value ($1M+),True,5+ Years,70-79
03OMY0949000,76,21,8,Y,Homeowner,1100200.00,High Value ($1M+),True,5+ Years,70-79
03OPA1854000,71,22,10,N,Renter,919700.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
03OSA2237001,88,21,9,N,Renter,9245098.00,High Value ($1M+),True,5+ Years,80-89
03OVR3156000,69,21,5,,Unknown,,Unknown,True,5+ Years,62-69
03PAY0161000,64,21,11,N,Renter,0.00,Low Value (<$500k),True,5+ Years,62-69
03PCO1446000,79,22,11,Y,Homeowner,662300.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
03PCR2154001,71,21,4,Y,Homeowner,755600.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
03PDE2249000,76,21,9,N,Renter,9245098.00,High Value ($1M+),True,5+ Years,70-79
03PDG2161001,64,22,5,N,Renter,1010000.00,High Value ($1M+),True,5+ Years,62-69
03PDL1560001,65,22,6,N,Renter,1118000.00,High Value ($1M+),True,5+ Years,62-69
03PEH2352000,73,22,4,N,Renter,877900.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
03PEM2448001,77,21,13,N,Renter,,Unknown,True,5+ Years,70-79
03PFG2458001,67,22,11,Y,Homeowner,893900.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
03PGE2348000,77,21,12,N,Renter,,Unknown,True,5+ Years,70-79
03PHI1442001,83,21,5,N,Renter,5406216.00,High Value ($1M+),True,5+ Years,80-89
03PJH2658000,67,22,13,N,Renter,2211398.00,High Value ($1M+),True,5+ Years,62-69
03PJS2137000,88,21,10,N,Renter,,Unknown,True,5+ Years,80-89
03PLA1937000,88,21,13,N,Renter,,Unknown,True,5+ Years,80-89
03PLA2341002,84,21,13,N,Renter,,Unknown,True,5+ Years,80-89
03PLA2761001,64,21,3,,Unknown,,Unknown,True,5+ Years,62-69
03PME0349000,76,21,8,N,Renter,3472400.00,High Value ($1M+),True,5+ Years,70-79
