res_id,age,ward_id,precinct_id,median_income,income_category,has_financial_barrier,property_value
03MSA1346000,79,22,10,111705.00,Higher Income ($75k+),False,1089000.00
03MSN0252003,73,22,9,73403.00,Moderate Income ($50k-$75k),True,1383600.00
03MTE3045000,80,22,3,111705.00,Higher Income ($75k+),False,1195000.00
03MTS0260000,65,22,9,73403.00,Moderate Income ($50k-$75k),True,1274200.00
03MUO1638000,87,22,11,75366.00,Higher Income ($75k+),False,1603000.00
03MVT3161000,64,22,7,75366.00,Higher Income ($75k+),False,952800.00
03MWS3155000,70,21,10,81853.00,Higher Income ($75k+),False,8269891.00
03NCS2146000,79,21,1,0,Low Income (<$50k),True,7174100.00
03NEA1541003,84,21,7,131206.00,Higher Income ($75k+),False,1555155.00
03NLA0558000,67,22,9,73403.00,Moderate Income ($50k-$75k),True,0.00
03NML0859001,66,21,3,0,Low Income (<$50k),True,9096900.00
03NNN0652002,73,22,3,88625.00,Higher Income ($75k+),False,1325700.00
03NSO0640001,85,21,12,0,Low Income (<$50k),True,
03OBY0149003,76,22,11,75366.00,Higher Income ($75k+),False,1086800.00
03OED2849000,76,21,13,80556.00,Higher Income ($75k+),False,0.00
03OFS2250000,75,22,8,73403.00,Moderate Income ($50k-$75k),True,1296600.00
03OGA2259002,66,21,1,0,Low Income (<$50k),True,7398000.00
03OIA1960000,65,21,6,46985.00,Low Income (<$50k),True,736900.00
03OKN0156002,69,21,13,80556.00,Higher Income ($75k+),False,0.00
03OMY0854000,71,22,3,88625.00,Higher Income ($75k+),False,1360900.00
03OMY0949000,76,21,8,79000.00,Higher Income ($75k+),False,1100200.00
03OPA1854000,71,22,10,111705.00,Higher Income ($75k+),False,919700.00
03OSA2237001,88,21,9,81853.00,Higher Income ($75k+),False,9245098.00
03OVR3156000,69,21,5,131206.00,Higher Income ($75k+),False,887200.00
03PAY0161000,64,21,11,80556.00,Higher Income ($75k+),False,0.00
03PCO1446000,79,22,11,75366.00,Higher Income ($75k+),False,662300.00
03PCR2154001,71,21,4,53824.00,Moderate Income ($50k-$75k),True,755600.00
03PDE2249000,76,21,9,81853.00,Higher Income ($75k+),False,9245098.00
03PDG2161001,64,22,5,33229.00,Low Income (<$50k),True,1010000.00
03PDL1560001,65,22,6,88625.00,Higher Income ($75k+),False,1118000.00
03PEH2352000,73,22,4,82125.00,Higher Income ($75k+),False,877900.00
03PEM2448001,77,21,13,80556.00,Higher Income ($75k+),False,
03PFG2458001,67,22,11,82125.00,Higher Income ($75k+),False,893900.00
03PGE2348000,77,21,12,93326.00,Higher Income ($75k+),False,
03PHI1442001,83,21,5,131206.00,Higher Income ($75k+),False,5406216.00
03PJH2658000,67,22,13,82125.00,Higher Income ($75k+),False,2211398.00
03PJS2137000,88,21,10,60060.00,Moderate Income ($50k-$75k),True,
03PLA1937000,88,21,13,80556.00,Higher Income ($75k+),False,
03PLA2341002,84,21,13,80556.00,Higher Income ($75k+),False,
03PLA2761001,64,21,3,53824.00,Moderate Income ($50k-$75k),True,8764200.00
03PME0349000,76,21,8,79000.00,Higher Income ($75k+),False,3472400.00
03PML2751001,74,22,3,80556.00,Higher Income ($75k+),False,858500.00
03POA2238003,87,21,13,80556.00,Higher Income ($75k+),False,
03PPA1561000,64,22,5,33229.00,Low Income (<$50k),True,1203500.00
03PRE1748001,77,21,10,81853.00,Higher Income ($75k+),False,8269891.00
03RAA3040002,85,21,13,80556.00,Higher Income ($75k+),False,
03RBY0942000,83,21,4,53824.00,Moderate Income ($50k-$75k),True,1143500.00
03REA2044000,81,21,8,79000.00,Higher Income ($75k+),False,0.00
03RHA0949000,76,21,13,80556.00,Higher Income ($75k+),False,5208368.00
03RKE1552000,73,22,13,82125.00,Higher Income ($75k+),False,2211398.00
03RKN0155002,70,21,12,0,Low Income (<$50k),True,
03RKN2955000,70,22,6,88625.00,Higher Income ($75k+),False,643800.00
03RMA0138000,87,21,8,79000.00,Higher Income ($75k+),False,3163992.00
03RMA1254003,71,21,8,131206.00,Higher Income ($75k+),False,0.00
03RME0360000,65,21,13,80556.00,Higher Income ($75k+),False,1262200.00
03RML0760003,65,21,13,80556.00,Higher Income ($75k+),False,
03RPA1958001,67,22,4,92560.00,Higher Income ($75k+),False,1043300.00
03RPL0358000,67,22,3,88625.00,Higher Income ($75k+),False,566100.00
03RRD0153001,72,21,8,79000.00,Higher Income ($75k+),False,0.00
03RRD1553000,72,21,16,114271.00,Higher Income ($75k+),False,
03RRH0861000,64,21,12,0,Low Income (<$50k),True,
03RTS2948000,77,22,10,111705.00,Higher Income ($75k+),False,1121500.00
03SAE0551000,74,22,7,75366.00,Higher Income ($75k+),False,1049700.00
03SBA2647001,78,22,9,73403.00,Moderate Income ($50k-$75k),True,0.00
03SBY2153000,72,22,4,82125.00,Higher Income ($75k+),False,1115100.00
03SCE3046000,79,22,10,111705.00,Higher Income ($75k+),False,0.00
03SDA0159002,66,22,11,75366.00,Higher Income ($75k+),False,750700.00
03SDD1338001,87,21,16,114271.00,Higher Income ($75k+),False,
03SDO0159000,66,22,9,73403.00,Moderate Income ($50k-$75k),True,902300.00
03SEA2142000,83,21,7,131206.00,Higher Income ($75k+),False,1589049.00
03SEA2932001,93,21,13,80556.00,Higher Income ($75k+),False,
03SEH1763000,62,21,16,114271.00,Higher Income ($75k+),False,23858100.00
03SEN1760002,65,21,10,60060.00,Moderate Income ($50k-$75k),True,0.00
03SEN2958000,67,22,4,92560.00,Higher Income ($75k+),False,818200.00
03SFA2445001,80,21,5,131206.00,Higher Income ($75k+),False,5406216.00
03SFS1136000,90,22,12,111705.00,Higher Income ($75k+),False,819600.00
03SIA2151000,74,21,7,46985.00,Low Income (<$50k),True,4541459.00
03SJN2735000,90,22,13,82125.00,Higher Income ($75k+),False,1110300.00
03SLA0452003,73,21,14,93326.00,Higher Income ($75k+),False,7618800.00
03SLA0956000,69,21,2,0,Low Income (<$50k),True,13322929.00
03SLA2163001,62,22,11,75366.00,Higher Income ($75k+),False,751100.00
03SMD2441001,84,21,16,114271.00,Higher Income ($75k+),False,0.00
03SML2352000,73,22,9,73403.00,Moderate Income ($50k-$75k),True,991300.00
03SMT1852000,73,22,7,75366.00,Higher Income ($75k+),False,1304300.00
03SPA0743001,82,22,7,75366.00,Higher Income ($75k+),False,888200.00
03SPH0863000,62,21,6,88625.00,Higher Income ($75k+),False,794200.00
03SRE1438000,87,21,10,60060.00,Moderate Income ($50k-$75k),True,
03SRT0234000,91,22,1,45000.00,Low Income (<$50k),True,917800.00
03SSD0356000,69,22,7,75366.00,Higher Income ($75k+),False,857800.00
03SSH2150000,75,21,13,80556.00,Higher Income ($75k+),False,
03SSL1556000,69,21,10,81853.00,Higher Income ($75k+),False,8153471.00
03SSN0943000,82,22,12,0,Low Income (<$50k),True,887600.00
03SWM3057000,68,21,13,73403.00,Moderate Income ($50k-$75k),True,1709800.00
03SYM2761002,64,21,14,93326.00,Higher Income ($75k+),False,0.00
03TAA0137001,88,21,5,131206.00,Higher Income ($75k+),False,5406216.00
03TAA0343002,82,21,13,80556.00,Higher Income ($75k+),False,5208368.00
03TAA2934001,91,21,13,80556.00,Higher Income ($75k+),False,
03TAA3050000,75,22,7,75366.00,Higher Income ($75k+),False,1069900.00
03TCL0159000,66,21,1,0,Low Income (<$50k),True,1274300.00
03TEH2347000,78,21,12,0,Low Income (<$50k),True,
03TKN1657000,68,22,7,82125.00,Higher Income ($75k+),False,760700.00
03TMA2352000,73,22,3,88625.00,Higher Income ($75k+),False,1774800.00
03TME1635002,90,21,13,80556.00,Higher Income ($75k+),False,
03TME2563001,62,22,5,33229.00,Low Income (<$50k),True,0.00
03TMH1955001,70,21,13,80556.00,Higher Income ($75k+),False,16432500.00
03TML2149000,76,21,9,79000.00,Higher Income ($75k+),False,0.00
03TMY0155000,70,22,13,82125.00,Higher Income ($75k+),False,641900.00
03TVN0958000,67,21,12,93326.00,Higher Income ($75k+),False,
03UJR0761000,64,22,7,75366.00,Higher Income ($75k+),False,952800.00
03UOA0455001,70,21,8,79000.00,Higher Income ($75k+),False,2747746.00
03VAO0259000,66,21,11,80556.00,Higher Income ($75k+),False,1271500.00
03VBN3150000,75,21,16,114271.00,Higher Income ($75k+),False,4438900.00
03VCA2250000,77,22,2,89479.00,Higher Income ($75k+),False,802200.00
03VDE2638000,87,21,1,0,Low Income (<$50k),True,0.00
03VFA2931000,94,21,13,80556.00,Higher Income ($75k+),False,
03VLA2841000,84,21,12,93326.00,Higher Income ($75k+),False,
03VMA0632001,93,21,13,80556.00,Higher Income ($75k+),False,
03VMA0849001,76,21,13,80556.00,Higher Income ($75k+),False,
03VME0542000,83,21,13,80556.00,Higher Income ($75k+),False,
03VNT1636000,89,21,6,88625.00,Higher Income ($75k+),False,721000.00
03VVR2837001,88,21,10,80556.00,Higher Income ($75k+),False,0.00
03VZS0352000,73,22,7,75366.00,Higher Income ($75k+),False,0.00
03WBN0454004,71,21,4,53824.00,Moderate Income ($50k-$75k),True,1178800.00
03WDD1749001,76,21,5,131206.00,Higher Income ($75k+),False,1296400.00
03WDH2359000,66,21,13,80556.00,Higher Income ($75k+),False,16432500.00
03WEL0162000,63,22,11,75366.00,Higher Income ($75k+),False,964200.00
03WGA0340000,85,21,13,80556.00,Higher Income ($75k+),False,
03WGQ0647000,78,22,7,75366.00,Higher Income ($75k+),False,804700.00
03WGS2363000,62,22,9,73403.00,Moderate Income ($50k-$75k),True,881882.00
03WHN1740000,85,22,13,82125.00,Higher Income ($75k+),False,1250300.00
03WJN1160001,65,22,1,97877.00,Higher Income ($75k+),False,1124970.00
03WKA2547001,78,21,1,0,Low Income (<$50k),True,12671604.00
03WMC0650002,75,22,12,111705.00,Higher Income ($75k+),False,1153800.00
03WPL1146001,79,21,10,60060.00,Moderate Income ($50k-$75k),True,
03WPL1851000,74,21,8,79000.00,Higher Income ($75k+),False,947000.00
03WRH0335000,90,21,15,151466.00,Higher Income ($75k+),False,15726100.00
03WSN2148002,77,22,11,75366.00,Higher Income ($75k+),False,657500.00
03WWI0955000,70,22,1,45000.00,Low Income (<$50k),True,1336800.00
03WWN1748000,77,22,13,82125.00,Higher Income ($75k+),False,2211398.00
03XHN0240002,85,21,13,80556.00,Higher Income ($75k+),False,
03YFA1238000,87,21,13,80556.00,Higher Income ($75k+),False,
03YJG0553000,72,21,6,88625.00,Higher Income ($75k+),False,701900.00
03YKK1548000,77,21,13,80556.00,Higher Income ($75k+),False,5208368.00
03YPI0244000,81,21,5,131206.00,Higher Income ($75k+),False,1029100.00
03YSL2639000,86,22,9,73403.00,Moderate Income ($50k-$75k),True,1049200.00
03YSN0939000,86,21,12,93326.00,Higher Income ($75k+),False,1156900.00
03YSN1428000,97,21,7,46985.00,Low Income (<$50k),True,4541459.00
03YWM0847000,78,22,8,92560.00,Higher Income ($75k+),False,1004700.00
03YYK0329000,96,21,11,80556.00,Higher Income ($75k+),False,1362700.00
03ZDA0854000,71,22,6,88625.00,Higher Income ($75k+),False,1064100.00
03ZLV1647002,78,21,12,93326.00,Higher Income ($75k+),False,
03ZYU2443001,82,21,13,80556.00,Higher Income ($75k+),False,
04AAA1560000,65,21,6,88625.00,Higher Income ($75k+),False,1207800.00
04AAA2839001,86,21,12,93326.00,Higher Income ($75k+),False,
04AEA0563000,62,21,7,131206.00,Higher Income ($75k+),False,1420168.00
04AGR1949000,76,22,11,75366.00,Higher Income ($75k+),False,4192700.00
04AIA1352000,73,22,9,73403.00,Moderate Income ($50k-$75k),True,0.00
04AIS1759001,66,21,7,131206.00,Higher Income ($75k+),False,992337.00
04AJE0753000,72,21,9,81853.00,Higher Income ($75k+),False,9245098.00
04AJH0256000,69,21,9,46985.00,Low Income (<$50k),True,1096101.00
04ALA2855000,70,22,7,75366.00,Higher Income ($75k+),False,1193000.00
04ALV1038001,87,21,13,80556.00,Higher Income ($75k+),False,
04AMD0252001,73,22,5,33229.00,Low Income (<$50k),True,1051100.00
04AMD0936000,89,21,10,81853.00,Higher Income ($75k+),False,8269891.00
04ASN2556000,69,22,2,33229.00,Low Income (<$50k),True,1236800.00
04BAA1334000,91,22,7,92560.00,Higher Income ($75k+),False,581200.00
04BAO1739000,86,22,3,80556.00,Higher Income ($75k+),False,1034400.00
04BAS0542000,83,22,5,33229.00,Low Income (<$50k),True,970700.00
04BBA1040000,85,21,3,151466.00,Higher Income ($75k+),False,9391500.00
04BBA2263000,62,21,11,80556.00,Higher Income ($75k+),False,1074500.00
04BBE1248001,77,22,2,45000.00,Low Income (<$50k),True,1530600.00
04BBS0148001,77,22,6,88625.00,Higher Income ($75k+),False,0.00
04BDA2854003,71,21,12,93326.00,Higher Income ($75k+),False,0.00
04BDO1452000,73,22,7,92560.00,Higher Income ($75k+),False,695400.00
04BFA1537000,88,21,10,81853.00,Higher Income ($75k+),False,8153471.00
04BFD0258001,67,21,12,93326.00,Higher Income ($75k+),False,
04BGA0743001,82,21,9,46985.00,Low Income (<$50k),True,26902496.00
04BGY2358002,67,21,10,81853.00,Higher Income ($75k+),False,17985100.00
04BHL0550000,75,21,8,79000.00,Higher Income ($75k+),False,917600.00
04BJB1344000,81,21,10,60060.00,Moderate Income ($50k-$75k),True,0.00
04BJE0844002,81,21,5,131206.00,Higher Income ($75k+),False,28008364.00
04BJH0257002,68,21,13,151466.00,Higher Income ($75k+),False,0.00
04BKN0860009,65,22,4,92560.00,Higher Income ($75k+),False,906400.00
04BLA0935001,90,21,12,93326.00,Higher Income ($75k+),False,
04BLE1459000,66,21,6,46985.00,Low Income (<$50k),True,4981351.00
04BLI2763000,62,21,16,114271.00,Higher Income ($75k+),False,0.00
04BMC1257000,68,21,3,116793.00,Higher Income ($75k+),False,2358500.00
04BME0757000,68,22,11,75366.00,Higher Income ($75k+),False,1106700.00
04BML2753001,72,22,10,92560.00,Higher Income ($75k+),False,949600.00
04BMT2343001,82,22,3,111705.00,Higher Income ($75k+),False,2039900.00
04BNY0557000,68,21,6,88625.00,Higher Income ($75k+),False,1046500.00
04BPL1751002,74,22,13,82125.00,Higher Income ($75k+),False,1160100.00
04BRA2250000,75,22,3,111705.00,Higher Income ($75k+),False,1631800.00
04BRA2840002,85,22,3,80556.00,Higher Income ($75k+),False,1034400.00
04BSE2455000,70,22,13,82125.00,Higher Income ($75k+),False,956300.00
04BSN1463001,62,22,9,73403.00,Moderate Income ($50k-$75k),True,1133200.00
04BSN1763005,62,21,16,114271.00,Higher Income ($75k+),False,23858100.00
04BUI1758000,67,21,13,80556.00,Higher Income ($75k+),False,1074000.00
04CAA0560001,65,22,5,33229.00,Low Income (<$50k),True,1242300.00
04CAA0563000,62,22,2,45000.00,Low Income (<$50k),True,1160200.00
04CAA1453000,72,22,13,82125.00,Higher Income ($75k+),False,1127100.00
04CAO0463000,62,21,1,0,Low Income (<$50k),True,0.00
04CCN1344002,81,21,10,81853.00,Higher Income ($75k+),False,8269891.00
04CCS0845000,80,21,10,60060.00,Moderate Income ($50k-$75k),True,
04CDS0352000,73,22,12,111705.00,Higher Income ($75k+),False,1062500.00
04CIL0155000,70,22,12,0,Low Income (<$50k),True,976100.00
04CJE1856001,69,21,7,131206.00,Higher Income ($75k+),False,1555155.00
04CJE2262001,63,21,9,81853.00,Higher Income ($75k+),False,22807000.00
04CJN0635000,90,22,2,89479.00,Higher Income ($75k+),False,1212800.00
04CJN0848000,77,21,12,0,Low Income (<$50k),True,
04CJN1160003,65,22,11,82125.00,Higher Income ($75k+),False,763700.00
04CJN1559001,66,22,7,82125.00,Higher Income ($75k+),False,805800.00
04CJN1949002,76,21,7,131206.00,Higher Income ($75k+),False,1555155.00
04CKG1652000,73,22,1,45000.00,Low Income (<$50k),True,1161700.00
04CKN0763003,62,22,13,82125.00,Higher Income ($75k+),False,1288900.00
04CLA1243000,82,21,12,0,Low Income (<$50k),True,
04CLE0656003,69,21,6,46985.00,Low Income (<$50k),True,675300.00
04CLE2162000,63,22,2,45000.00,Low Income (<$50k),True,660000.00
04CME2056001,69,22,10,111705.00,Higher Income ($75k+),False,0.00
04CML2048003,77,21,16,114271.00,Higher Income ($75k+),False,23858100.00
04CMN1150000,75,22,2,45000.00,Low Income (<$50k),True,1255700.00
04CMN1562003,63,21,9,81853.00,Higher Income ($75k+),False,24274600.00
04CMO1856001,69,21,7,131206.00,Higher Income ($75k+),False,1398217.00
04CNO0746001,79,22,13,82125.00,Higher Income ($75k+),False,1127100.00
04CPL2263000,62,21,13,80556.00,Higher Income ($75k+),False,5208368.00
04CSN0439002,86,21,13,80556.00,Higher Income ($75k+),False,
04CSU2857000,68,21,7,46985.00,Low Income (<$50k),True,2859374.00
04CTA1037000,88,22,13,82125.00,Higher Income ($75k+),False,613100.00
04DAA1737001,88,21,9,46985.00,Low Income (<$50k),True,27373404.00
04DBY2148000,77,22,10,73403.00,Moderate Income ($50k-$75k),True,1121500.00
04DCD1960001,65,21,7,131206.00,Higher Income ($75k+),False,0.00
04DCN1055000,70,22,2,89479.00,Higher Income ($75k+),False,1041500.00
04DDC2042001,83,21,10,81853.00,Higher Income ($75k+),False,8153471.00
04DDD0858001,67,22,6,88625.00,Higher Income ($75k+),False,823100.00
04DJS2136000,89,21,10,60060.00,Moderate Income ($50k-$75k),True,
04DJY0747000,78,21,6,131206.00,Higher Income ($75k+),False,0.00
04DMA2862001,63,22,2,45000.00,Low Income (<$50k),True,578900.00
04DMI1462000,63,21,10,60060.00,Moderate Income ($50k-$75k),True,0.00
04DMK1057001,68,21,3,116793.00,Higher Income ($75k+),False,7649260.00
04DML1049000,76,22,5,33229.00,Low Income (<$50k),True,0.00
04DML3062000,63,22,5,33229.00,Low Income (<$50k),True,1203500.00
04DMN1247001,78,21,10,60060.00,Moderate Income ($50k-$75k),True,
04DSE0342000,83,21,12,93326.00,Higher Income ($75k+),False,0.00
04DVA1544002,81,22,5,33229.00,Low Income (<$50k),True,0.00
04DVA2346000,79,22,10,75366.00,Higher Income ($75k+),False,1312100.00
04EBR2759000,66,22,2,45000.00,Low Income (<$50k),True,593500.00
04EGO2355000,70,22,3,111705.00,Higher Income ($75k+),False,1013800.00
04EHT1146001,79,21,9,81853.00,Higher Income ($75k+),False,90499900.00
04EJT2757001,68,22,10,111705.00,Higher Income ($75k+),False,769800.00
04EMM0258000,66,22,3,88625.00,Higher Income ($75k+),False,0.00
04EMY2943000,82,22,3,80556.00,Higher Income ($75k+),False,670500.00
04ESA2856000,69,21,11,80556.00,Higher Income ($75k+),False,1703300.00
04FAN2351000,74,21,16,114271.00,Higher Income ($75k+),False,
04FAY1053001,72,21,12,0,Low Income (<$50k),True,
04FCE0563000,62,22,4,92560.00,Higher Income ($75k+),False,691600.00
04FCE2457000,68,21,9,81853.00,Higher Income ($75k+),False,24274600.00
04FDY1939000,86,21,12,0,Low Income (<$50k),True,
04FJE1362001,63,22,10,111705.00,Higher Income ($75k+),False,1199000.00
04FJS1543000,82,22,9,73403.00,Moderate Income ($50k-$75k),True,0.00
04FLD0639001,86,21,13,80556.00,Higher Income ($75k+),False,
04FLE2952000,73,21,6,0,Low Income (<$50k),True,0.00
04FMT1444001,81,22,2,45000.00,Low Income (<$50k),True,897600.00
04FMT1444002,81,22,2,45000.00,Low Income (<$50k),True,897600.00
04FPA0448001,77,22,2,45000.00,Low Income (<$50k),True,637700.00
04FRD1844000,81,21,10,60060.00,Moderate Income ($50k-$75k),True,
04FRT0749000,76,21,12,93326.00,Higher Income ($75k+),False,
04FWG2039000,86,21,11,80556.00,Higher Income ($75k+),False,1090900.00
04FYA2033000,92,21,9,46985.00,Low Income (<$50k),True,26902496.00
04GAO1253000,72,22,7,75366.00,Higher Income ($75k+),False,854200.00
04GAO2148000,77,21,13,80556.00,Higher Income ($75k+),False,16432500.00
04GBY2756000,69,22,11,82125.00,Higher Income ($75k+),False,730200.00
04GDD0855001,70,21,1,0,Low Income (<$50k),True,1663000.00
04GED1560002,65,22,13,82125.00,Higher Income ($75k+),False,1037900.00
04GGO0334000,91,21,4,53824.00,Moderate Income ($50k-$75k),True,1590000.00
04GHA1341000,84,22,4,82125.00,Higher Income ($75k+),False,1056300.00
04GHB0658000,67,22,11,75366.00,Higher Income ($75k+),False,1014400.00
04GHE1131000,94,21,13,80556.00,Higher Income ($75k+),False,
04GHN0349001,76,22,12,111705.00,Higher Income ($75k+),False,1158800.00
04GJA2659001,66,21,7,79000.00,Higher Income ($75k+),False,1692649.00
04GJE1159002,66,22,13,82125.00,Higher Income ($75k+),False,773300.00
04GJH2941000,84,22,3,111705.00,Higher Income ($75k+),False,1347200.00
04GJN0255000,70,21,9,81853.00,Higher Income ($75k+),False,24274600.00
04GJS1041000,84,21,10,80556.00,Higher Income ($75k+),False,1675000.00
04GMA0553002,72,22,2,45000.00,Low Income (<$50k),True,737500.00
04GMA2152001,73,21,7,131206.00,Higher Income ($75k+),False,992337.00
04GMN2855000,70,22,2,45000.00,Low Income (<$50k),True,1571800.00
04GMO1845000,80,21,13,80556.00,Higher Income ($75k+),False,16432500.00
04GMY0662000,63,22,4,92560.00,Higher Income ($75k+),False,686200.00
04GMY1843000,82,21,7,131206.00,Higher Income ($75k+),False,1555155.00
04GMY1960000,65,22,11,75366.00,Higher Income ($75k+),False,809700.00
04GNA2835001,90,21,12,0,Low Income (<$50k),True,
04GPP2947000,78,21,10,81853.00,Higher Income ($75k+),False,8269891.00
04GRD1360000,65,22,1,89479.00,Higher Income ($75k+),False,1224100.00
04GRT2941000,84,22,2,89479.00,Higher Income ($75k+),False,1013700.00
04GSA0856001,69,22,7,75366.00,Higher Income ($75k+),False,1396600.00
04GSA2040002,85,21,13,80556.00,Higher Income ($75k+),False,
04GSO0352001,73,21,13,80556.00,Higher Income ($75k+),False,1101000.00
04GTS0557000,68,22,5,33229.00,Low Income (<$50k),True,741000.00
