res_id,age,nearest_park_distance_meters,park_accessibility
04HCS0555000,70,246.39764529,Excellent (≤300m)
04HDD1157000,68,84.22242417,Excellent (≤300m)
04HDH2833000,92,19.07647339,Excellent (≤300m)
04HEH1360000,65,252.38093216,Excellent (≤300m)
04HFE2262000,63,287.83872515,Excellent (≤300m)
04HIA3044001,81,64.07903645,Excellent (≤300m)
04HJN0841003,84,220.81707869,Excellent (≤300m)
04HKE1459000,66,137.51150566,Excellent (≤300m)
04HKH2834000,91,167.15718482,Excellent (≤300m)
04HKM3060001,65,107.0535004,Excellent (≤300m)
04HMA1354000,71,263.48735609,Excellent (≤300m)
04HMN0361002,64,31.91366821,Excellent (≤300m)
04HNA0762000,63,185.08287788,Excellent (≤300m)
04HRD1249000,76,246.57088107,Excellent (≤300m)
04HRH1531000,94,13.83044661,Excellent (≤300m)
04HRT2656001,69,320.6227037,Good (300-600m)
04HSM1441000,84,82.24087277,Excellent (≤300m)
04HSN1650000,75,214.34465969,Excellent (≤300m)
04HTS0337002,88,297.32889428,Excellent (≤300m)
04HTY1859000,66,195.71754258,Excellent (≤300m)
04HVA2544001,81,350.66008547,Good (300-600m)
04HXU0163000,62,16.83241097,Excellent (≤300m)
04ILA0936000,89,220.81707869,Excellent (≤300m)
04IMY1854000,71,21.72326997,Excellent (≤300m)
04JAL1861000,64,238.55389048,Excellent (≤300m)
04JJE1756000,69,203.18937278,Excellent (≤300m)
04JJT1254000,71,156.55667301,Excellent (≤300m)
04JJY0655001,70,99.18567507,Excellent (≤300m)
04JSN1655003,70,24.80227068,Excellent (≤300m)
04KAA1039000,86,37.80182545,Excellent (≤300m)
04KAY1548000,77,170.34724857,Excellent (≤300m)
04KAY1862000,63,173.39734403,Excellent (≤300m)
04KCG3062000,63,100.32521431,Excellent (≤300m)
04KDD0939002,86,192.28088908,Excellent (≤300m)
04KDD2756000,69,303.6854258,Good (300-600m)
04KDK0140001,85,220.81707869,Excellent (≤300m)
04KDL0140000,85,220.81707869,Excellent (≤300m)
04KEA0434000,91,20.85030423,Excellent (≤300m)
04KFA1749000,76,5.94234168,Excellent (≤300m)
04KHD0743000,82,252.62334393,Excellent (≤300m)
04KHD2053000,72,198.16230991,Excellent (≤300m)
04KJE1249000,76,51.47138346,Excellent (≤300m)
04KJS0255000,70,40.84003896,Excellent (≤300m)
04KLE0459002,66,108.28432871,Excellent (≤300m)
04KML0249001,76,362.33049837,Good (300-600m)
04KMU1029000,96,192.28088908,Excellent (≤300m)
04KNA0240001,85,220.81707869,Excellent (≤300m)
04KNE0259000,66,173.98866087,Excellent (≤300m)
04KOA0257000,66,83.53921629,Excellent (≤300m)
04KPE0755000,70,72.79315641,Excellent (≤300m)
04KRA3042000,83,29.63060622,Excellent (≤300m)
04KRL0438001,87,64.07903645,Excellent (≤300m)
04KSD0157000,68,48.86858935,Excellent (≤300m)
04KSE0653001,72,151.22236124,Excellent (≤300m)
04KSL2847000,78,50.92570282,Excellent (≤300m)
04KSN2151000,74,337.36748029,Good (300-600m)
04KTA0157000,68,84.87987914,Excellent (≤300m)
04KTY0363000,62,75.84834523,Excellent (≤300m)
04KVN2355001,70,24.54198086,Excellent (≤300m)
04KYA2545003,80,192.28088908,Excellent (≤300m)
04KYL2463001,62,122.52291163,Excellent (≤300m)
04LAA2238001,87,64.07903645,Excellent (≤300m)
04LAE0655000,70,45.35913088,Excellent (≤300m)
04LAE2652000,73,102.388808,Excellent (≤300m)
04LAR0660000,65,98.05569074,Excellent (≤300m)
04LAT1546000,79,93.98986516,Excellent (≤300m)
04LBA2441000,84,204.59770147,Excellent (≤300m)
04LBE2331000,94,201.36363692,Excellent (≤300m)
04LBG3036000,89,102.40167751,Excellent (≤300m)
04LCE0452000,73,206.79585654,Excellent (≤300m)
04LCE0663001,62,76.74552554,Excellent (≤300m)
04LCI2842000,83,106.44889385,Excellent (≤300m)
04LDA2652000,73,11.56907184,Excellent (≤300m)
04LDD0155001,70,296.90946516,Excellent (≤300m)
04LDD1655000,70,142.09833456,Excellent (≤300m)
04LEA3057002,68,53.4615979,Excellent (≤300m)
04LED0540001,85,201.36363692,Excellent (≤300m)
04LEE1548000,77,424.64044416,Good (300-600m)
04LEE1845000,80,64.73656369,Excellent (≤300m)
04LEE2034000,91,60.05706436,Excellent (≤300m)
04LFC3049000,76,33.4750908,Excellent (≤300m)
04LHO1562001,63,41.87375356,Excellent (≤300m)
04LHY1957000,68,91.33625635,Excellent (≤300m)
04LJN0347001,78,28.59968669,Excellent (≤300m)
04LJN0532001,93,12.03593472,Excellent (≤300m)
04LJS1653001,72,103.65364611,Excellent (≤300m)
04LKE0856003,69,220.81707869,Excellent (≤300m)
04LKG2260000,65,92.71795668,Excellent (≤300m)
04LKH0763001,62,107.04356858,Excellent (≤300m)
04LKI1456001,69,307.45679934,Good (300-600m)
04LKM2463000,62,68.16764665,Excellent (≤300m)
04LME0955000,70,220.43524811,Excellent (≤300m)
04LME0956002,69,95.04695383,Excellent (≤300m)
04LME1459001,66,26.64612462,Excellent (≤300m)
04LMY1050000,75,105.74538937,Excellent (≤300m)
04LQN1843003,82,163.53086271,Excellent (≤300m)
04LRD3061000,64,212.4171878,Excellent (≤300m)
04LRR1952000,73,133.71786106,Excellent (≤300m)
04LRT0359000,66,179.69236902,Excellent (≤300m)
04LRT1863000,62,25.48338316,Excellent (≤300m)
04LSA1556000,69,263.48735609,Excellent (≤300m)
04LSA3057000,68,103.65364611,Excellent (≤300m)
04LSN2956002,69,709.48762607,Limited (>600m)
04LSO1958003,67,174.97090449,Excellent (≤300m)
04LSR1663001,62,3.64558242,Excellent (≤300m)
04LTA1045005,80,263.48735609,Excellent (≤300m)
04LWE0957001,68,262.33450382,Excellent (≤300m)
04LXG2355000,70,220.81707869,Excellent (≤300m)
04LXI2037000,88,204.66612675,Excellent (≤300m)
04LYA1055000,70,263.48735609,Excellent (≤300m)
04LYA1655000,70,155.21281408,Excellent (≤300m)
04LYA2737002,88,52.82495378,Excellent (≤300m)
04LYE1463000,62,93.09026781,Excellent (≤300m)
04LYK1446000,79,85.36432373,Excellent (≤300m)
04LZG2763000,62,12.48161211,Excellent (≤300m)
04MAA2254001,71,53.44312803,Excellent (≤300m)
04MAN0863000,62,27.45616719,Excellent (≤300m)
04MAN1558000,67,137.93093954,Excellent (≤300m)
04MAT2430000,95,272.03003355,Excellent (≤300m)
04MAX2162002,63,203.50941057,Excellent (≤300m)
04MCA0648001,77,167.88755129,Excellent (≤300m)
04MCL1338000,87,114.82063088,Excellent (≤300m)
04MCR2162000,63,76.74552554,Excellent (≤300m)
04MCS2861001,64,350.66008547,Good (300-600m)
04MDA1063001,62,156.19803015,Excellent (≤300m)
04MDA2355003,70,204.38718548,Excellent (≤300m)
04MDD1757000,68,146.65267472,Excellent (≤300m)
04MDE1962008,63,23.39338749,Excellent (≤300m)
04MDS3040002,85,79.58984843,Excellent (≤300m)
04MDY0438000,87,213.85451897,Excellent (≤300m)
04MEC2253000,72,186.76740843,Excellent (≤300m)
04MED0553001,72,84.87987914,Excellent (≤300m)
04MEL0948003,77,287.40654727,Excellent (≤300m)
04MER2541000,84,64.07903645,Excellent (≤300m)
04MGE1035002,90,19.07647339,Excellent (≤300m)
04MGE2446000,79,86.2758692,Excellent (≤300m)
04MHA2953001,72,15.12507279,Excellent (≤300m)
04MJE1058000,67,84.03994408,Excellent (≤300m)
04MJE1552003,73,313.51322295,Good (300-600m)
04MJE2061003,64,168.11177572,Excellent (≤300m)
04MJN3035000,90,204.59770147,Excellent (≤300m)
04MJS1344000,81,28.59968669,Excellent (≤300m)
04MJS2960005,65,72.79315641,Excellent (≤300m)
04MKN2558000,67,91.70713432,Excellent (≤300m)
04MLD2044000,81,164.245204,Excellent (≤300m)
04MLE0553004,72,241.39728855,Excellent (≤300m)
04MLO0343000,82,125.52731333,Excellent (≤300m)
04MLY0156000,69,64.93867432,Excellent (≤300m)
04MME1761000,64,27.36440605,Excellent (≤300m)
04MMT1357000,68,34.08478562,Excellent (≤300m)
04MPL0952001,73,249.66098647,Excellent (≤300m)
04MRT2138002,87,181.66644618,Excellent (≤300m)
04MSA1561002,64,30.76675809,Excellent (≤300m)
04MTD0463001,62,282.88745452,Excellent (≤300m)
04MTS0354001,71,138.5467996,Excellent (≤300m)
04MVY1654000,71,263.48735609,Excellent (≤300m)
04MWM1355000,70,91.73235891,Excellent (≤300m)
04MYM0148000,77,15.78244836,Excellent (≤300m)
04NBI1658002,67,56.55955228,Excellent (≤300m)
04NCN2460000,65,400.84207792,Good (300-600m)
04NLA2033002,92,84.87987914,Excellent (≤300m)
04NME1641000,84,27.92893427,Excellent (≤300m)
04NMY0949001,76,188.76526183,Excellent (≤300m)
04NOR0939000,86,86.05186207,Excellent (≤300m)
04NTY0950000,75,108.97097331,Excellent (≤300m)
04NXO1463001,62,204.66612675,Excellent (≤300m)
04OED0345000,80,302.05277295,Good (300-600m)
04OEE0361000,64,263.48735609,Excellent (≤300m)
04OKN1740000,85,19.07647339,Excellent (≤300m)
04OLV0659000,66,86.05186207,Excellent (≤300m)
04OMY1835000,90,204.59770147,Excellent (≤300m)
04OSE0250000,75,106.49615411,Excellent (≤300m)
04OTS1338000,87,19.07647339,Excellent (≤300m)
04OVA0937000,88,21.75931055,Excellent (≤300m)
04PAA0851000,74,169.72808515,Excellent (≤300m)
04PAA2347000,78,60.05706436,Excellent (≤300m)
04PAA2939000,86,192.28088908,Excellent (≤300m)
04PBE1152000,73,313.42028375,Good (300-600m)
04PBT0543000,82,189.79594974,Excellent (≤300m)
04PCL1838000,87,60.05706436,Excellent (≤300m)
04PDA1951000,74,115.57684708,Excellent (≤300m)
04PEH1633001,92,60.05706436,Excellent (≤300m)
04PJE1748000,77,17.73158979,Excellent (≤300m)
04PJN0761003,64,54.68690138,Excellent (≤300m)
04PJS0238000,87,223.86986662,Excellent (≤300m)
04PKE0245000,80,248.56276259,Excellent (≤300m)
04PLE1759000,66,5.94234168,Excellent (≤300m)
04PLR2461000,64,131.06731405,Excellent (≤300m)
04PMA0944000,67,256.67213641,Excellent (≤300m)
04PME2846000,79,27.65757406,Excellent (≤300m)
04PMY1561002,64,44.72861594,Excellent (≤300m)
04PNY0343000,82,192.28088908,Excellent (≤300m)
04PRA0349001,76,71.34256171,Excellent (≤300m)
04PYA2455000,70,163.53086271,Excellent (≤300m)
04PYA2641003,84,86.05186207,Excellent (≤300m)
04QHT1151001,74,183.07132155,Excellent (≤300m)
04RAA1739000,86,72.79315641,Excellent (≤300m)
04RAE1336000,89,60.05706436,Excellent (≤300m)
04RDC1359002,66,487.92674623,Good (300-600m)
04REA0447000,78,169.72808515,Excellent (≤300m)
04REA2240001,85,20.85030423,Excellent (≤300m)
04REN1859000,66,47.56562729,Excellent (≤300m)
04RFE3050000,75,5.94234168,Excellent (≤300m)
04RGS0140000,85,38.79589199,Excellent (≤300m)
04RIA1357000,68,46.41196622,Excellent (≤300m)
04RJH0962000,63,134.41548731,Excellent (≤300m)
04RJH2063001,62,40.79825039,Excellent (≤300m)
04RJN1157001,68,157.02033214,Excellent (≤300m)
04RJS2851001,74,370.54525004,Good (300-600m)
04RLD1854001,71,141.59871435,Excellent (≤300m)
04RNL1448000,77,130.14415591,Excellent (≤300m)
04RPA0747002,78,31.17613929,Excellent (≤300m)
04RPA1951007,74,109.51857914,Excellent (≤300m)
04RPP1154000,71,330.44879379,Good (300-600m)
04RRA2143001,82,192.28088908,Excellent (≤300m)
04RRD2547001,78,169.37604015,Excellent (≤300m)
04RRD2951000,74,112.7349897,Excellent (≤300m)
04RRH2760000,65,96.13279374,Excellent (≤300m)
04RSN2655000,70,81.15204315,Excellent (≤300m)
04SAD0141000,84,25.36370695,Excellent (≤300m)
04SAE2550001,75,242.1612605,Excellent (≤300m)
04SBS0440000,85,54.10149112,Excellent (≤300m)
04SBS1935000,90,169.37604015,Excellent (≤300m)
04SCA0859001,66,108.28432871,Excellent (≤300m)
04SDA1854003,71,17.63580069,Excellent (≤300m)
04SDA2057000,68,67.64758559,Excellent (≤300m)
04SDE2348003,77,207.98775603,Excellent (≤300m)
04SEA2145000,80,54.10149112,Excellent (≤300m)
04SER1945001,80,84.87987914,Excellent (≤300m)
04SER2144001,81,149.76393553,Excellent (≤300m)
04SFA0928000,97,52.13547177,Excellent (≤300m)
04SFK0840000,85,185.95083291,Excellent (≤300m)
04SGE0940000,85,60.05706436,Excellent (≤300m)
04SGE1838000,87,231.49141473,Excellent (≤300m)
04SGY0354000,71,37.88115697,Excellent (≤300m)
04SGY1642000,83,169.37604015,Excellent (≤300m)
04SGY2262000,63,158.82990234,Excellent (≤300m)
04SGY2444002,81,192.19532873,Excellent (≤300m)
04SIA2843000,82,313.42028375,Good (300-600m)
04SIU2452000,73,19.07647339,Excellent (≤300m)
04SJN0135002,90,63.42617365,Excellent (≤300m)
04SJN3046002,79,437.73798266,Good (300-600m)
04SJN3046004,79,437.73798266,Good (300-600m)
04SJS0546000,79,37.88115697,Excellent (≤300m)
04SJY0356001,69,233.1111357,Excellent (≤300m)
04SKN1255000,70,214.70227034,Excellent (≤300m)
04SLS2660000,65,157.45468045,Excellent (≤300m)
04SLV2936000,89,35.31827622,Excellent (≤300m)
04SMA1238002,87,263.48735609,Excellent (≤300m)
04SMA1452000,73,44.68840908,Excellent (≤300m)
04SME2061004,64,38.79589199,Excellent (≤300m)
04SMK1357000,68,383.1705587,Good (300-600m)
04SMN1837000,88,19.07647339,Excellent (≤300m)
04SMS1856001,69,251.23676674,Excellent (≤300m)
04SMY2341002,84,64.07903645,Excellent (≤300m)
04SNI0752000,73,321.77631759,Good (300-600m)
04SNL2949000,76,5.94234168,Excellent (≤300m)
04SNY0957000,68,12.58697208,Excellent (≤300m)
04SOY0160000,65,421.08582718,Good (300-600m)
04SPL1756000,69,84.87987914,Excellent (≤300m)
04SPR1357000,68,54.23903815,Excellent (≤300m)
04SRA0662000,63,57.66037542,Excellent (≤300m)
04SRD2844000,81,6.0708998,Excellent (≤300m)
04SRD2960000,65,22.90625698,Excellent (≤300m)
04SSN0645000,80,171.57818365,Excellent (≤300m)
04SSN2039000,86,50.3779589,Excellent (≤300m)
04STS2162004,63,103.16968434,Excellent (≤300m)
04SVA3061000,64,357.18139214,Good (300-600m)
04SWM0457002,68,223.47641727,Excellent (≤300m)
04SWM1643001,82,249.32440273,Excellent (≤300m)
04SYA1149000,76,64.07903645,Excellent (≤300m)
04TAA1235000,90,14.75054378,Excellent (≤300m)
04TBD1747000,78,35.70987339,Excellent (≤300m)
04TBS0544000,81,24.12509811,Excellent (≤300m)
04TDH0760002,65,44.73885592,Excellent (≤300m)
04TEA0544000,81,24.12509811,Excellent (≤300m)
04TEC0561000,64,159.3080489,Excellent (≤300m)
04TEE1863000,62,22.56951696,Excellent (≤300m)
04TEH1953000,72,64.07903645,Excellent (≤300m)
04TFA1855000,70,84.87987914,Excellent (≤300m)
04THA0152001,73,163.99325418,Excellent (≤300m)
04THS1560000,65,455.7494854,Good (300-600m)
04TJN1860001,65,28.59968669,Excellent (≤300m)
04TJN2352000,73,348.34987345,Good (300-600m)
04TJS0662001,63,132.07868458,Excellent (≤300m)
04TJS1454000,71,201.36363692,Excellent (≤300m)
04TLA0462000,63,58.4392598,Excellent (≤300m)
04TLE1251001,74,193.22944791,Excellent (≤300m)
04TMA1060000,65,69.41140457,Excellent (≤300m)
04TMI1149000,76,245.12192229,Excellent (≤300m)
04TMY1560001,65,71.93778543,Excellent (≤300m)
04TNA1843001,82,313.42028375,Good (300-600m)
04TOG1062000,63,76.74552554,Excellent (≤300m)
04TPP2947000,78,290.72326921,Excellent (≤300m)
04TPS1544000,81,287.40654727,Excellent (≤300m)
04TRD0355000,70,55.5341524,Excellent (≤300m)
04TSK0452000,73,315.88363519,Good (300-600m)
04TST1059002,66,22.56951696,Excellent (≤300m)
04TTY0844001,81,50.72851115,Excellent (≤300m)
04TVA0131000,94,220.81707869,Excellent (≤300m)
04TXN1546001,79,238.75178302,Excellent (≤300m)
04UHO3048001,77,169.72808515,Excellent (≤300m)
04ULA1147000,78,14.04747196,Excellent (≤300m)
04UPL1562000,63,325.00208894,Good (300-600m)
04VAA2039005,86,220.04825677,Excellent (≤300m)
04VLE2262000,63,22.4364408,Excellent (≤300m)
04VMN0755001,70,34.12805263,Excellent (≤300m)
04VOA0759003,66,71.68552316,Excellent (≤300m)
04VSL1060001,65,192.59769202,Excellent (≤300m)
04VSN1632000,93,84.87987914,Excellent (≤300m)
04VUS2242000,83,282.75767711,Excellent (≤300m)
04VVA1653001,72,198.67789794,Excellent (≤300m)
04VYA1538000,87,263.48735609,Excellent (≤300m)
04VYY2357000,68,111.5411665,Excellent (≤300m)
04WAE2862001,63,29.92587478,Excellent (≤300m)
04WAN2461000,64,42.74396254,Excellent (≤300m)
04WBN0862000,63,146.92657941,Excellent (≤300m)
04WCG2962001,63,83.133311,Excellent (≤300m)
04WCU0337000,88,156.44915243,Excellent (≤300m)
04WDD0849000,76,81.63390693,Excellent (≤300m)
04WDE0956000,69,29.63905665,Excellent (≤300m)
04WEC2953000,72,208.2216352,Excellent (≤300m)
04WGE2957000,68,28.59968669,Excellent (≤300m)
04WJE2432001,93,84.87987914,Excellent (≤300m)
04WJN2847001,78,226.00460284,Excellent (≤300m)
04WJY2057006,68,173.57661671,Excellent (≤300m)
04WKK1859001,66,21.75931055,Excellent (≤300m)
04WLA2847000,78,239.38344419,Excellent (≤300m)
04WLO0244000,81,245.15137265,Excellent (≤300m)
04WMA2552000,73,60.05706436,Excellent (≤300m)
04WMN1653000,72,123.43815026,Excellent (≤300m)
04WMO0536001,89,99.47818847,Excellent (≤300m)
04WMW1763000,62,39.86459192,Excellent (≤300m)
04WMY1437000,88,201.36363692,Excellent (≤300m)
04WNN3056000,69,116.46796506,Excellent (≤300m)
04WPA0853002,72,204.46737369,Excellent (≤300m)
04WRT2350003,75,44.7508579,Excellent (≤300m)
04WSU2349003,76,192.28088908,Excellent (≤300m)
04WTS1153000,72,217.34855676,Excellent (≤300m)
04WTZ0956000,69,149.97901181,Excellent (≤300m)
04WYG0448000,77,65.13500321,Excellent (≤300m)
04WYI1950001,75,201.1797586,Excellent (≤300m)
04WYY1434000,91,186.56039174,Excellent (≤300m)
04YCE1052000,73,71.94085006,Excellent (≤300m)
04YCL2062000,63,44.61210734,Excellent (≤300m)
04YHC0657000,68,341.99533984,Good (300-600m)
04YHG2253000,72,263.48735609,Excellent (≤300m)
04YIA3056002,69,84.87987914,Excellent (≤300m)
04YMK2854001,71,208.45966188,Excellent (≤300m)
04YNR0163000,62,279.20890728,Excellent (≤300m)
04YYI0231000,94,220.81707869,Excellent (≤300m)
04YYI1232000,93,192.28088908,Excellent (≤300m)
04ZMI0463000,62,73.88914833,Excellent (≤300m)
04ZSI2245000,80,192.28088908,Excellent (≤300m)
04ZVM1063000,62,50.3779589,Excellent (≤300m)
04ZYY1443000,82,192.28088908,Excellent (≤300m)
05AEN1158000,67,200.38698666,Excellent (≤300m)
05AHL1357000,68,95.37278917,Excellent (≤300m)
05AIA1247001,78,64.07903645,Excellent (≤300m)
05AJH1444000,81,66.13952783,Excellent (≤300m)
05AJS0956000,69,235.72100263,Excellent (≤300m)
05ALA0256004,69,84.87987914,Excellent (≤300m)
05AMA0858000,67,72.82886072,Excellent (≤300m)
05APA2449000,76,244.35689689,Excellent (≤300m)
05ARY3147000,78,40.79825039,Excellent (≤300m)
05ATA1541000,84,72.23383871,Excellent (≤300m)
05AYR2460000,65,41.87375356,Excellent (≤300m)
05AYY2944000,81,263.48735609,Excellent (≤300m)
05BAA0845001,80,141.59871435,Excellent (≤300m)
05BAA1733000,92,242.35382476,Excellent (≤300m)
05BAN1533000,92,85.10400376,Excellent (≤300m)
05BAY3160003,65,73.47733924,Excellent (≤300m)
05BBA3046001,79,263.48735609,Excellent (≤300m)
05BBN2241000,84,77.30608464,Excellent (≤300m)
05BCE1447001,78,94.25585733,Excellent (≤300m)
05BCE2252000,73,131.55804445,Excellent (≤300m)
05BCE2954004,71,29.71897065,Excellent (≤300m)
05BCL2147000,78,315.09900271,Good (300-600m)
05BCS1347000,78,34.6333491,Excellent (≤300m)
05BDD1261003,64,13.27108577,Excellent (≤300m)
05BDE0653001,72,353.38288917,Good (300-600m)
05BED0957001,68,298.43349849,Excellent (≤300m)
05BFC0457000,68,25.36370695,Excellent (≤300m)
05BGA0547001,78,23.8761684,Excellent (≤300m)
05BGA0650001,75,313.42028375,Good (300-600m)
05BIE1340001,85,37.80182545,Excellent (≤300m)
05BIO1432000,93,111.5411665,Excellent (≤300m)
05BJE0261000,64,263.48735609,Excellent (≤300m)
05BJE2342000,83,125.68874126,Excellent (≤300m)
05BJN2946003,79,129.25195794,Excellent (≤300m)
05BJS2751003,74,169.72808515,Excellent (≤300m)
05BJY2649000,76,220.81707869,Excellent (≤300m)
05BKN1061001,64,211.55674859,Excellent (≤300m)
05BLA0135000,90,64.07903645,Excellent (≤300m)
05BLA0939003,86,111.5411665,Excellent (≤300m)
05BLA1745000,80,177.7997255,Excellent (≤300m)
05BLA2047002,78,204.59770147,Excellent (≤300m)
05BME1858001,67,162.11202905,Excellent (≤300m)
05BMK2062001,63,179.68552863,Excellent (≤300m)
05BMK2950000,75,160.49284548,Excellent (≤300m)
05BNY0134000,91,60.05706436,Excellent (≤300m)
05BPR0962001,63,186.15578039,Excellent (≤300m)
05BRA3157000,68,297.62170838,Excellent (≤300m)
05BSE2453000,72,18.48837969,Excellent (≤300m)
05BSN1350001,75,37.80182545,Excellent (≤300m)
05BSR0953000,72,42.91136864,Excellent (≤300m)
05BSZ0162000,63,44.42375576,Excellent (≤300m)
05BSZ0162001,63,44.42375576,Excellent (≤300m)
05BTA0349001,76,64.07903645,Excellent (≤300m)
05BYA1046000,79,64.07903645,Excellent (≤300m)
05BZA1340001,85,44.27060751,Excellent (≤300m)
05CBA2352000,73,13.12220165,Excellent (≤300m)
05CCE0560000,65,131.5443119,Excellent (≤300m)
05CCI2549000,76,84.87987914,Excellent (≤300m)
