STRUCT_ID,OFFICIAL_PAR_ID,AREA_SQ_FT,SOURCE,LOCAL_ID,PARCEL_LOC_ID,PARCEL_POLY_TYPE,PARCEL_MAP_NO,PARCEL_TOWN_ID
230274_900442,2100729000,2049.34969789,City of Boston,Bos_2100729000_B0,F_755483_2954181,FEE,21,35.0
230179_900445,2100735000,15807.87124878,City of Boston,Bos_2100735000_B0,F_755180_2954191,FEE,21,35.0
230109_900493,2100706001,4023.2696183,City of Boston,Bos_2100706001_B0,F_754964_2954341,FEE,21,35.0
228476_900229,2202490000,1705.37757411,City of Boston,Bos_2202490000_B0,F_749606_2953502,FEE,22,35.0
228602_900405,2202499000,1376.17856648,City of Boston,Bos_2202499000_B0,F_749930_2954114,FEE,22,35.0
228514_900371,2202513000,1107.81264111,City of Boston,Bos_2202513000_B0,F_749732_2953957,FEE,22,35.0
227374_899110,2205652002,1667.44863271,City of Boston,Bos_2205652002_B0,F_745974_2949808,FEE,22,35.0
230130_901401,2201032000,1224.23361397,City of Boston,Bos_2201032000_B0,F_755012_2957340,FEE,22,35.0
229662_901379,2200797000,896.49931203,City of Boston,Bos_2200797000_B0,F_753491_2957261,FEE,22,35.0
229550_901283,2200630000,1938.87729159,City of Boston,Bos_2200630000_B0,,,,
230071_901533,2200558000,41103.33678824,City of Boston,Bos_2200558000_B0,F_754832_2957697,FEE,22,35.0
228185_900393,2204340000,1758.85021579,City of Boston,Bos_2204340000_B0,F_748635_2954048,FEE,22,35.0
228297_900488,2204349000,428.77035611,City of Boston,Bos_2204349000_B1,F_749036_2954318,FEE,22,35.0
228114_900356,2204362000,513.19605954,City of Boston,Bos_2204362000_B1,F_748389_2953963,FEE,22,35.0
228124_900337,2204368000,463.86099954,City of Boston,Bos_2204368000_B1,F_748446_2953808,FEE,22,35.0
228071_900273,2204381000,984.71793676,City of Boston,Bos_2204381000_B0,F_748267_2953631,FEE,22,35.0
232492_899704,2100242000,1705.4580017,City of Boston,Bos_2100242000_B0,F_762762_2951766,FEE,21,35.0
230479_901080,2201423000,1739.36155088,City of Boston,Bos_2201423000_B0,F_756158_2956295,FEE,22,35.0
230441_901257,2201477000,467.66474263,City of Boston,Bos_2201477000_B1,F_756100_2956866,FEE,22,35.0
230394_901152,2201501000,1408.73606891,City of Boston,Bos_2201501000_B0,F_755880_2956523,FEE,22,35.0
230533_901171,2201417000,4100.84393437,City of Boston,Bos_2201417000_B0,F_756327_2956544,FEE,22,35.0
230269_901038,2201450000,1770.48568803,City of Boston,Bos_2201450000_B0,F_755469_2956146,FEE,22,35.0
230416_900894,2201535000,1509.10035486,City of Boston,Bos_2201535000_B0,F_755967_2955683,FEE,22,35.0
230462_900930,2201552000,1387.47638856,City of Boston,Bos_2201552000_B0,F_756111_2955797,FEE,22,35.0
230468_900943,2201553000,418.67658503,City of Boston,Bos_2201553000_B1,F_756096_2955839,FEE,22,35.0
230521_901070,2201579000,1511.679068,City of Boston,Bos_2201579000_B0,F_756300_2956255,FEE,22,35.0
232407_899733,2100251000,1307.85015043,City of Boston,Bos_2100251000_B0,F_762485_2951883,FEE,21,35.0
232433_899742,2100247000,1332.9549511,City of Boston,Bos_2100247000_B0,F_762569_2951915,FEE,21,35.0
227920_898928,2205302000,2857.74919699,City of Boston,Bos_2205302000_B0,F_747770_2949230,FEE,22,35.0
227592_899239,2205584000,1227.16452463,City of Boston,Bos_2205584000_B0,F_746670_2950258,FEE,22,35.0
228748_900435,2202572002,1101.43974129,City of Boston,Bos_2202572002_B0,F_750487_2954183,FEE,22,35.0
228897_899128,2102627000,1277.08705499,City of Boston,Bos_2102627000_B0,F_750985_2949891,FEE,21,35.0
227968_900133,2204040000,1487.05693972,City of Boston,Bos_2204040000_B0,F_747913_2953181,FEE,22,35.0
227968_900163,2204038000,1466.33384779,City of Boston,Bos_2204038000_B0,F_747915_2953285,FEE,22,35.0
228124_900051,2204090000,1418.47478612,City of Boston,Bos_2204090000_B0,F_748428_2952919,FEE,22,35.0
228069_899929,2204100000,2350.93240721,City of Boston,Bos_2204100000_B0,F_748258_2952492,FEE,22,35.0
227863_899994,2204152000,2341.84424833,City of Boston,Bos_2204152000_B0,F_747576_2952733,FEE,22,35.0
228130_899962,2204132000,912.95879331,City of Boston,Bos_2204132000_B0,F_748457_2952622,FEE,22,35.0
228120_900019,2204133003,2196.90010792,City of Boston,Bos_2204133003_B0,F_748462_2952779,FEE,22,35.0
227376_899860,2204653000,1695.06726137,City of Boston,Bos_2204653000_B0,F_745982_2952296,FEE,22,35.0
227766_899809,2204668000,965.92983376,City of Boston,Bos_2204668000_B0,F_747246_2952132,FEE,22,35.0
227903_899863,2204692000,1421.88719031,City of Boston,Bos_2204692000_B0,F_747707_2952282,FEE,22,35.0
228155_900249,2204387000,394.78060269,City of Boston,Bos_2204387000_B1,F_748548_2953524,FEE,22,35.0
232577_899693,2100218000,1293.57528202,City of Boston,Bos_2100218000_B0,F_763038_2951761,FEE,21,35.0
232641_899718,2100208000,1397.47151365,City of Boston,Bos_2100208000_B0,F_763249_2951841,FEE,21,35.0
228038_899033,2205292000,1612.48730572,City of Boston,Bos_2205292000_B0,F_748163_2949568,FEE,22,35.0
227918_899011,2205266000,2882.69392707,City of Boston,Bos_2205266000_B0,F_747756_2949500,FEE,22,35.0
228144_899296,2205268080,25979.89333325,City of Boston,Bos_2205268080_B0,F_747895_2950465,FEE,22,35.0
228017_898988,2205289000,1137.09210843,City of Boston,Bos_2205289000_B0,F_748102_2949418,FEE,22,35.0
228882_899346,2102753000,1374.16235454,City of Boston,Bos_2102753000_B0,F_750925_2950591,FEE,21,35.0
228079_899105,2205256000,1601.21873214,City of Boston,Bos_2205256000_B0,F_748284_2949806,FEE,22,35.0
227641_899068,2205268050,15809.48289364,City of Boston,Bos_2205268050_B0,F_746758_2949814,FEE,22,35.0
230626_900409,2100616000,2149.11557981,City of Boston,Bos_2100616000_B0,F_756650_2954087,FEE,21,35.0
230510_900435,2100594000,2667.29616037,City of Boston,Bos_2100594000_B0,F_756271_2954175,FEE,21,35.0
230678_900450,2100543000,9091.02550348,City of Boston,Bos_2100543000_B0,F_756796_2954234,FEE,21,35.0
229567_901243,2200812000,1712.64831396,City of Boston,Bos_2200812000_B0,F_753188_2956822,FEE,22,35.0
229491_901044,2200850000,1274.52660385,City of Boston,Bos_2200850000_B0,F_752945_2956148,FEE,22,35.0
229539_901173,2200861000,1004.66844061,City of Boston,Bos_2200861000_B0,F_753105_2956590,FEE,22,35.0
229640_901111,2200912000,961.12888923,City of Boston,Bos_2200912000_B0,F_753413_2956403,FEE,22,35.0
229608_900977,2200935000,1516.29288279,City of Boston,Bos_2200935000_B0,F_753303_2955950,FEE,22,35.0
229746_901183,2200964000,1260.6051325,City of Boston,Bos_2200964000_B0,F_753757_2956618,FEE,22,35.0
230806_900563,2100487000,1377.61410775,City of Boston,Bos_2100487000_B0,F_757240_2954595,FEE,21,35.0
230707_900609,2100443000,783.86501953,City of Boston,Bos_2100443000_B0,F_756909_2954748,FEE,21,35.0
230517_900574,2100459001,1158.63788489,City of Boston,Bos_2100459001_B0,F_756287_2954630,FEE,21,35.0
227108_900422,2203656000,451.61692076,City of Boston,Bos_2203656000_B1,F_745066_2954152,FEE,22,35.0
227061_900483,2203587000,388.99872742,City of Boston,Bos_2203587000_B1,F_744989_2954313,FEE,22,35.0
227670_900210,2203878000,1509.11927961,City of Boston,Bos_2203878000_B0,F_746952_2953432,FEE,22,35.0
228311_898840,2102478000,10416.44978974,City of Boston,Bos_2102478000_B0,F_749089_2948940,FEE,21,35.0
228643_898982,2102538000,15570.68904961,City of Boston,Bos_2102538000_B0,F_750132_2949441,FEE,21,35.0
228585_898995,2102541000,5311.74808324,City of Boston,Bos_2102541000_B0,F_749949_2949477,FEE,21,35.0
229016_899116,2102629000,7303.31024912,City of Boston,Bos_2102629000_B0,F_751333_2949848,FEE,21,35.0
229551_901216,2200810000,1193.87350198,City of Boston,Bos_2200810000_B0,F_753126_2956727,FEE,22,35.0
229491_900954,2200837000,620.81395354,City of Boston,Bos_2200837000_B1,F_752968_2955865,FEE,22,35.0
229503_901067,2200852000,1469.98248518,City of Boston,Bos_2200852000_B0,F_752979_2956242,FEE,22,35.0
229531_901148,2200859000,1577.7559299,City of Boston,Bos_2200859000_B0,F_753071_2956507,FEE,22,35.0
230263_901424,2201012000,2463.02379938,City of Boston,Bos_2201012000_B0,,,,
229735_901187,2200963000,1233.09052302,City of Boston,Bos_2200963000_B0,F_753719_2956631,FEE,22,35.0
229572_901020,2200940000,1159.10323832,City of Boston,Bos_2200940000_B0,F_753189_2956093,FEE,22,35.0
229653_901145,2200907000,791.78999621,City of Boston,Bos_2200907000_B0,F_753447_2956487,FEE,22,35.0
229641_901149,2200906000,1034.16883132,City of Boston,Bos_2200906000_B0,F_753406_2956504,FEE,22,35.0
228304_900349,2204261000,1439.56574645,City of Boston,Bos_2204261000_B0,F_749031_2953887,FEE,22,35.0
228186_900086,2204210000,876.32605725,City of Boston,Bos_2204210000_B0,F_748661_2953039,FEE,22,35.0
228236_900170,2204161000,810.60437296,City of Boston,Bos_2204161000_B1,F_748821_2953338,FEE,22,35.0
228238_900319,2204287000,1408.81010862,City of Boston,Bos_2204287000_B0,F_748806_2953803,FEE,22,35.0
228348_900541,2204311000,1195.05903669,City of Boston,Bos_2204311000_B0,F_749158_2954509,FEE,22,35.0
227190_900084,2203724000,2047.86374209,City of Boston,Bos_2203724000_B0,F_745372_2953015,FEE,22,35.0
227189_899944,2203778000,1376.75966432,City of Boston,Bos_2203778000_B0,F_745367_2952576,FEE,22,35.0
227519_900649,2203941000,286.4008714,City of Boston,Bos_2203941000_B1,F_746442_2954900,FEE,22,35.0
227518_900676,2203942000,965.30956626,City of Boston,Bos_2203942000_B0,F_746443_2954969,FEE,22,35.0
227629_900511,2203953003,1446.53896787,City of Boston,Bos_2203953003_B0,F_746813_2954424,FEE,22,35.0
227487_899749,2204724000,1463.92160599,City of Boston,Bos_2204724000_B0,F_746347_2951930,FEE,22,35.0
227476_899773,2204729000,468.86742876,City of Boston,Bos_2204729000_B1,F_746315_2952038,FEE,22,35.0
229068_898976,2102082000,1894.15912201,City of Boston,Bos_2102082000_B0,F_751547_2949376,FEE,21,35.0
229049_898819,2102120000,1798.3616161,City of Boston,Bos_2102120000_B0,F_751474_2948876,FEE,21,35.0
229191_899270,2101958000,1451.84445627,City of Boston,Bos_2101958000_B0,F_751943_2950340,FEE,21,35.0
228221_900011,2204206000,584.55736032,City of Boston,Bos_2204206000_B1,F_748715_2952800,FEE,22,35.0
228221_900034,2204207000,486.40891231,City of Boston,Bos_2204207000_B1,F_748710_2952865,FEE,22,35.0
228218_900054,2204207002,1422.76458172,City of Boston,Bos_2204207002_B0,F_748740_2952921,FEE,22,35.0
228405_900267,2204234000,1068.41086289,City of Boston,Bos_2204234000_B0,F_749352_2953611,FEE,22,35.0
227890_900120,2204028000,6617.04874685,City of Boston,Bos_2204028000_B0,F_747636_2953137,FEE,22,35.0
230613_900485,2100604000,1603.3247777,City of Boston,Bos_2100604000_B0,F_756605_2954327,FEE,21,35.0
230576_900188,2100798000,1638.47158848,City of Boston,Bos_2100798000_B0,F_756372_2953378,FEE,21,35.0
230623_900239,2100789000,1907.76969425,City of Boston,Bos_2100789000_B0,F_756639_2953528,FEE,21,35.0
230574_900174,2100810000,1810.02249483,City of Boston,Bos_2100810000_B0,F_756461_2953316,FEE,21,35.0
230491_900249,2100823000,451.33096493,City of Boston,Bos_2100823000_B1,F_756158_2953557,FEE,21,35.0
230373_900255,2100842000,5035.98027031,City of Boston,Bos_2100842000_B0,F_755808_2953581,FEE,21,35.0
228527_899999,2202412000,2199.7423589,City of Boston,Bos_2202412000_B0,F_749754_2952742,FEE,22,35.0
228533_899955,2202415000,7117.8146053,City of Boston,Bos_2202415000_B0,F_749781_2952602,FEE,22,35.0
228512_900101,2202422000,2016.21597114,City of Boston,Bos_2202422000_B0,F_749726_2953076,FEE,22,35.0
228479_900137,2202463000,2915.19559631,City of Boston,Bos_2202463000_B0,F_749589_2953167,FEE,22,35.0
228568_900152,2202469050,2034.95236766,City of Boston,Bos_2202469050_B0,F_749893_2953281,FEE,22,35.0
228697_900545,2202546000,877.91856119,City of Boston,Bos_2202546000_B0,F_750310_2954533,FEE,22,35.0
230743_900323,2100563000,15977.57469109,City of Boston,Bos_2100563000_B0,F_757035_2953814,FEE,21,35.0
230572_900477,2100601000,1619.35501672,City of Boston,Bos_2100601000_B0,F_756467_2954294,FEE,21,35.0
230409_900425,2100657000,3059.63831197,City of Boston,Bos_2100657000_B0,F_755944_2954176,FEE,21,35.0
230383_900423,2100658000,3779.79339008,City of Boston,Bos_2100658000_B0,F_755841_2954160,FEE,21,35.0
230317_900451,2100661000,2223.35664862,City of Boston,Bos_2100661000_B0,F_755633_2954224,FEE,21,35.0
228460_900613,2202598000,1888.9824389,City of Boston,Bos_2202598000_B0,F_749534_2954762,FEE,22,35.0
227133_899726,2204564007,1268.91130623,City of Boston,Bos_2204564007_B0,F_745181_2951854,FEE,22,35.0
227229_899874,2204503000,1649.4657151,City of Boston,Bos_2204503000_B0,F_745487_2952341,FEE,22,35.0
232504_899970,2100327000,1101.94839352,City of Boston,Bos_2100327000_B0,F_762806_2952632,FEE,21,35.0
231204_900484,2100412000,41781.97356059,City of Boston,Bos_2100412000_B0,F_758539_2954345,FEE,21,35.0
230859_900518,2100430000,1080.69648928,City of Boston,Bos_2100430000_B0,F_757412_2954439,FEE,21,35.0
230858_900546,2100433000,964.88041602,City of Boston,Bos_2100433000_B0,F_757410_2954539,FEE,21,35.0
230871_900577,2100435000,918.92077145,City of Boston,Bos_2100435000_B0,F_757452_2954644,FEE,21,35.0
230456_900559,2100463000,1665.71211247,City of Boston,Bos_2100463000_B0,F_756108_2954588,FEE,21,35.0
231071_900306,2100473000,21168.26971363,City of Boston,Bos_2100473000_B0,F_758106_2953751,FEE,21,35.0
229481_901257,2200633000,3028.11908442,City of Boston,Bos_2200633000_B0,,,,
229496_901266,2200635000,755.93967021,City of Boston,Bos_2200635000_B0,F_752944_2956890,FEE,22,35.0
229265_901171,2200655000,6561.34840193,City of Boston,Bos_2200655000_B0,F_752164_2956614,FEE,22,35.0
229288_901125,2200696000,1265.39439104,City of Boston,Bos_2200696000_B0,F_752251_2956441,FEE,22,35.0
230999_901135,2200119000,1098.16184328,City of Boston,Bos_2200119000_B0,F_757883_2956468,FEE,22,35.0
229311_901017,2200734000,944.31601218,City of Boston,Bos_2200734000_B0,F_752346_2956075,FEE,22,35.0
229657_901327,2200801000,1588.43706301,City of Boston,Bos_2200801000_B0,F_753449_2957111,FEE,22,35.0
229492_901209,2200640000,1035.84584057,City of Boston,Bos_2200640000_B0,F_752938_2956727,FEE,22,35.0
229248_901138,2200693000,2171.08499269,City of Boston,Bos_2200693000_B0,F_752125_2956472,FEE,22,35.0
229524_901125,2200857000,1407.50966832,City of Boston,Bos_2200857000_B0,F_753045_2956431,FEE,22,35.0
229702_901114,2200956000,1189.80555034,City of Boston,Bos_2200956000_B0,F_753623_2956392,FEE,22,35.0
229562_900995,2200938000,1550.40085041,City of Boston,Bos_2200938000_B0,F_753158_2956008,FEE,22,35.0
229592_901080,2200927000,1214.69514786,City of Boston,Bos_2200927000_B0,F_753259_2956285,FEE,22,35.0
228444_900382,2204322000,338.0272013,City of Boston,Bos_2204322000_B1,F_749529_2954017,FEE,22,35.0
230438_900240,2100854000,1299.41771581,City of Boston,Bos_2100854000_B0,F_756024_2953527,FEE,21,35.0
230238_900079,2100909000,3748.09780932,City of Boston,Bos_2100909000_B0,F_755368_2953013,FEE,21,35.0
230091_900168,2100944000,358.87376331,City of Boston,Bos_2100944000_B1,F_754846_2953320,FEE,21,35.0
230204_900218,2100904000,3403.20362863,City of Boston,Bos_2100904000_B0,F_755258_2953460,FEE,21,35.0
229214_899297,2101961000,1489.18343556,City of Boston,Bos_2101961000_B0,F_752022_2950427,FEE,21,35.0
229328_898965,2102036000,3143.15237831,City of Boston,Bos_2102036000_B0,F_752392_2949358,FEE,21,35.0
229581_899067,2102047000,2050.68423089,City of Boston,Bos_2102047000_B0,F_753205_2949676,FEE,21,35.0
229416_898908,2102070000,657.07909356,City of Boston,Bos_2102070000_B1,,,,
227146_899769,2204563000,3647.71572098,City of Boston,Bos_2204563000_B5,F_744836_2952072,FEE,22,35.0
228138_900653,2202869000,286.30504106,City of Boston,Bos_2202869000_B1,F_748441_2954892,FEE,22,35.0
227886_900707,2202947000,1498.72085045,City of Boston,Bos_2202947000_B0,F_747662_2955095,FEE,22,35.0
227842_900587,2202962000,1658.05540895,City of Boston,Bos_2202962000_B0,F_747507_2954670,FEE,22,35.0
227826_900640,2202939000,1669.46463624,City of Boston,Bos_2202939000_B0,F_747479_2954843,FEE,22,35.0
227852_900760,2202952000,1720.66469732,City of Boston,Bos_2202952000_B0,F_747557_2955242,FEE,22,35.0
227817_900594,2202961000,1531.20944659,City of Boston,Bos_2202961000_B0,F_747437_2954701,FEE,22,35.0
227845_900549,2202966000,1723.77018406,City of Boston,Bos_2202966000_B0,F_747507_2954549,FEE,22,35.0
228191_900492,2202857000,1773.92975461,City of Boston,Bos_2202857000_B0,F_748650_2954367,FEE,22,35.0
227665_900170,2203875000,1578.60156845,City of Boston,Bos_2203875000_B0,F_746936_2953301,FEE,22,35.0
232547_899549,2100085000,1226.39101161,City of Boston,Bos_2100085000_B0,F_762934_2951261,FEE,21,35.0
232472_899542,2100101000,1340.36619885,City of Boston,Bos_2100101000_B0,F_762690_2951239,FEE,21,35.0
229427_901245,2200613000,1673.25203826,City of Boston,Bos_2200613000_B0,F_752705_2956848,FEE,22,35.0
229181_901243,2200594000,4009.88539795,City of Boston,Bos_2200594000_B0,F_751924_2956811,FEE,22,35.0
232628_899712,2100210000,1608.58199007,City of Boston,Bos_2100210000_B0,F_763207_2951825,FEE,21,35.0
228575_899526,2102865000,1907.01500253,City of Boston,Bos_2102865000_B0,F_749858_2951182,FEE,21,35.0
229047_899602,2101857000,1975.44204244,City of Boston,Bos_2101857000_B0,F_751466_2951419,FEE,21,35.0
230756_900970,2200023000,1628.69432413,City of Boston,Bos_2200023000_B0,F_757074_2955933,FEE,22,35.0
230247_901256,2201138000,1374.17056513,City of Boston,Bos_2201138000_B0,F_755404_2956870,FEE,22,35.0
229997_901266,2201171000,1038.20658376,City of Boston,Bos_2201171000_B0,F_754594_2956892,FEE,22,35.0
230072_901267,2201176000,835.60763681,City of Boston,Bos_2201176000_B1,F_754861_2956941,FEE,22,35.0
227069_899824,2204560000,1407.28507543,City of Boston,Bos_2204560000_B0,F_744976_2952164,FEE,22,35.0
230676_900484,2100546000,1316.54882003,City of Boston,Bos_2100546000_B0,F_756817_2954334,FEE,21,35.0
230356_900472,2100647000,2396.91532552,City of Boston,Bos_2100647000_B0,F_755764_2954284,FEE,21,35.0
230315_900600,2100664000,2940.15126172,City of Boston,Bos_2100664000_B0,F_755620_2954710,FEE,21,35.0
229756_900195,2101132000,481.50612066,City of Boston,Bos_2101132000_B1,F_753766_2953419,FEE,21,35.0
229521_900128,2101253000,1659.87882758,City of Boston,Bos_2101253000_B0,F_753020_2953126,FEE,21,35.0
229536_900322,2101314000,1047.09321465,City of Boston,Bos_2101314000_B0,F_753080_2953796,FEE,21,35.0
229545_900452,2101343000,1303.63342776,City of Boston,Bos_2101343000_B0,F_753094_2954216,FEE,21,35.0
229586_900438,2101346000,1380.88348134,City of Boston,Bos_2101346000_B0,F_753227_2954187,FEE,21,35.0
229584_900422,2101347000,1304.68956267,City of Boston,Bos_2101347000_B0,F_753217_2954136,FEE,21,35.0
229198_900227,2101390000,1200.80904453,City of Boston,Bos_2101390000_B0,F_751972_2953477,FEE,21,35.0
229981_899693,2101451000,21274.1979321,City of Boston,Bos_2101451000_B0,F_754515_2951753,FEE,21,35.0
230239_900305,2100889000,3106.16398797,City of Boston,Bos_2100889000_B0,F_755385_2953748,FEE,21,35.0
230268_900313,2100891000,9278.64247938,City of Boston,Bos_2100891000_B0,F_755470_2953719,FEE,21,35.0
230083_900194,2100945000,2019.54605151,City of Boston,Bos_2100945000_B0,F_754865_2953383,FEE,21,35.0
230128_900299,2100955000,3056.05536257,City of Boston,Bos_2100955000_B0,F_755009_2953726,FEE,21,35.0
230079_900129,2100964001,10203.61252666,City of Boston,Bos_2100964001_B0,F_754848_2953182,FEE,21,35.0
229317_900480,2101405000,454.22511062,City of Boston,Bos_2101405000_B1,F_752310_2954303,FEE,21,35.0
229214_900131,2101383000,1659.12141199,City of Boston,Bos_2101383000_B0,F_751994_2953190,FEE,21,35.0
232654_899723,2100206000,1396.75627357,City of Boston,Bos_2100206000_B0,F_763291_2951857,FEE,21,35.0
232106_900244,2100370000,2232.2280842,City of Boston,Bos_2100370000_B0,F_761906_2953439,FEE,21,35.0
232385_899721,2100254000,3199.11921836,City of Boston,Bos_2100254000_B0,F_762410_2951842,FEE,21,35.0
230326_900572,2100666000,1333.40755926,City of Boston,Bos_2100666000_B0,F_755655_2954612,FEE,21,35.0
226979_900430,2203564000,1721.57869041,City of Boston,Bos_2203564000_B0,F_744685_2954155,FEE,22,35.0
227149_900518,2203665000,1058.715223,City of Boston,Bos_2203665000_B0,F_745233_2954451,FEE,22,35.0
